frame	time	x	y	burst
229194	31	213	288	0
229195	73	214	288	0
229196	126	219	290	0
229197	167	221	290	0
229198	208	223	291	0
229199	250	225	291	0
229200	294	226	291	0
229201	366	232	287	0
229202	407	233	287	0
229203	462	238	285	0
229204	503	240	285	0
229205	544	243	285	0
229206	592	246	285	0
229207	634	248	285	0
229208	676	252	285	0
229209	718	254	285	0
229210	765	257	285	0
229211	808	259	286	0
229212	849	260	286	0
229213	896	261	287	0
229214	937	265	288	0
229215	979	267	288	0
229216	1027	270	289	0
229217	1072	274	291	0
229218	1115	277	292	0
229219	1158	279	293	0
229220	1200	282	294	0
229221	1242	285	296	0
229222	1284	285	296	0
229223	1327	285	296	0
229224	1370	285	296	0
229225	1418	288	297	0
229226	1463	289	296	0
229227	1504	293	294	0
229228	1545	296	294	0
229229	1589	298	293	0
229230	1632	301	292	0
229231	1674	306	290	0
229232	1717	309	289	0
229233	1760	312	288	0
229234	1802	317	286	0
229235	1896	324	285	0
229236	2000	328	284	0
229237	2130	337	280	0
229238	2182	340	279	0
229239	2227	341	279	0
229240	2330	351	276	0
229241	2389	354	276	0
229242	2431	357	276	0
229243	2474	363	273	0
229244	2516	366	272	0
229245	2558	368	271	0
229246	2600	374	269	0
229247	2643	377	269	0
229248	2685	379	268	0
229249	2727	385	266	0
229250	2769	387	265	0
229251	2810	390	263	0
229252	2854	392	262	0
229253	2897	395	261	0
229254	2938	400	258	0
229255	2979	403	258	0
229256	3030	408	255	0
229257	3071	411	254	0
229258	3115	413	254	0
229259	3158	415	253	0
229260	3200	418	252	0
229261	3261	426	251	0
229262	3328	430	249	0
229263	3381	432	247	0
229264	3425	437	244	0
229265	3467	439	242	0
229266	3510	440	240	0
229267	3551	442	238	0
229268	3598	446	235	0
229269	3642	450	231	0
229270	3684	453	229	0
229271	3729	455	228	0
229272	3771	459	226	0
229273	3827	463	223	0
229274	3869	465	222	0
229275	3920	467	221	0
229276	3966	469	220	0
229277	4008	471	220	0
229278	4056	472	219	0
229279	4099	473	219	0
229280	4141	474	219	0
229281	4184	474	218	0
229282	4227	474	217	0
229283	4270	473	214	0
229284	4327	474	209	0
229285	4368	474	207	0
229286	4409	475	204	0
229287	4452	476	201	0
229288	4494	476	201	0
229289	4536	476	200	0
229290	4579	476	201	0
229291	4626	476	202	0
229292	4694	475	206	0
229293	4736	474	207	0
229294	4777	474	209	0
229295	4827	473	211	0
229296	4962	471	220	0
229297	5015	470	223	0
229298	5063	469	227	0
229299	5104	468	229	0
229300	5147	467	231	0
229301	5189	466	234	0
229302	5232	466	235	0
229303	5329	463	246	0
229304	5386	463	248	0
229305	5428	461	254	0
229306	5469	460	257	0
229307	5511	460	259	0
229308	5555	460	262	0
229309	5598	460	265	0
229310	5641	458	268	0
229311	5683	457	272	0
229312	5726	456	275	0
229313	5767	456	278	0
229314	5810	456	279	0
229315	5860	456	281	0
229316	5901	456	283	0
229317	5945	456	284	0
229318	5987	455	285	0
229319	6030	455	286	0
229320	6072	454	286	0
229321	6120	453	287	0
229322	6163	452	287	0
229323	6204	451	286	0
229324	6245	447	287	0
229325	6291	446	288	0
229326	6333	444	288	0
229327	6374	438	290	0
229328	6416	436	291	0
229329	6461	434	291	0
229330	6504	429	294	0
229331	6558	425	296	0
229332	6628	421	298	0
229333	6680	419	300	0
229334	6724	417	301	0
229335	6766	415	303	0
229336	6809	410	307	0
229337	6861	408	310	0
229338	6906	407	312	0
229339	6948	404	316	0
229340	6991	402	318	0
229341	7036	400	320	0
229342	7077	399	322	0
229343	7130	399	322	0
229344	7200	397	323	0
229345	7251	397	323	0
229346	7296	398	323	0
229347	7339	398	323	0
229348	7381	399	324	0
229349	7427	398	327	0
229350	7468	397	331	0
229351	7512	398	332	0
229352	7565	395	338	0
229353	7629	395	340	0
229354	7670	393	342	0
229355	7711	391	345	0
229356	7758	391	347	0
229357	7800	388	351	0
229358	7846	388	353	0
229359	7895	385	357	0
229360	7941	384	359	0
229361	7982	384	360	0
229362	8030	379	366	0
229363	8071	379	367	0
229364	8129	376	372	0
229365	8170	376	374	0
229366	8226	372	379	0
229367	8268	370	382	0
229368	8309	369	384	0
229369	8350	368	386	0
229370	8393	366	389	0
229371	8434	363	392	0
229372	8493	361	395	0
229373	8534	359	398	0
229374	8575	358	400	0
229375	8627	357	404	0
229376	8668	356	407	0
229377	8712	356	408	0
229378	8755	356	408	0
229379	8799	356	408	0
229380	8846	356	407	0
229381	8889	355	407	0
