frame	time	x	y	burst
40314	33	309	356	0
40315	81	309	356	0
40316	132	309	356	0
40317	183	309	356	0
40318	235	309	356	0
40319	280	309	356	0
40320	334	309	356	0
40321	379	309	356	0
40322	431	309	356	0
40323	481	309	356	0
40324	529	309	356	0
40325	575	309	356	0
40326	620	309	356	0
40327	679	309	356	0
40328	724	309	356	0
40329	774	309	356	0
40330	830	309	356	0
40331	879	309	356	0
40332	922	309	356	0
40333	975	309	356	0
40334	1024	309	356	0
40335	1071	309	356	0
40336	1116	309	356	0
40337	1159	309	356	0
40338	1214	309	356	0
40339	1261	309	356	0
40340	1314	309	356	0
40341	1364	309	356	0
40342	1413	310	355	0
40343	1459	311	355	0
40344	1507	311	355	0
40345	1553	311	355	0
40346	1604	311	355	0
40347	1655	310	356	0
40348	1699	310	356	0
40349	1747	310	356	0
40350	1791	310	355	0
40351	1845	310	356	0
40352	1894	310	356	0
40353	1945	310	356	0
40354	1998	310	356	0
40355	2042	310	356	0
40356	2090	310	356	0
40357	2144	310	356	0
40358	2188	310	356	0
40359	2242	310	356	0
40360	2291	310	356	0
40361	2335	310	356	0
40362	2388	310	356	0
40363	2434	310	356	0
40364	2511	310	356	0
40365	2555	310	356	0
40366	2598	310	356	0
40367	2651	310	356	0
40368	2694	310	355	0
40369	2740	310	355	0
40370	2786	310	355	0
40371	2836	310	355	0
40372	2885	310	355	0
40373	2975	310	356	0
40374	3018	310	356	0
40375	3073	310	356	0
40376	3122	310	356	0
40377	3167	310	356	0
40378	3221	310	356	0
40379	3280	310	356	0
40380	3333	310	356	0
40381	3379	310	356	0
40382	3430	310	356	0
40383	3476	310	356	0
40384	3527	310	356	0
40385	3573	310	356	0
40386	3624	310	356	0
40387	3673	310	356	0
40388	3723	310	356	0
40389	3778	310	356	0
40390	3827	310	356	0
40391	3880	310	356	0
40392	3935	310	356	0
40393	3979	310	356	0
40394	4031	310	356	0
40395	4080	310	356	0
40396	4124	310	356	0
40397	4176	310	356	0
40398	4226	310	356	0
40399	4271	310	356	0
40400	4319	310	356	0
40401	4371	310	356	0
40402	4420	310	356	0
40403	4466	310	356	0
40404	4517	310	356	0
40405	4565	310	356	0
40406	4611	310	356	0
40407	4661	310	356	0
40408	4710	310	356	0
40409	4767	310	356	0
40410	4810	310	356	0
40411	4863	310	356	0
40412	4911	310	356	0
40413	4955	310	356	0
40414	5000	310	356	0
40415	5044	310	356	0
40416	5095	310	356	0
40417	5146	310	356	0
40418	5200	310	356	0
40419	5252	310	356	0
40420	5300	310	356	0
40421	5350	310	356	0
40422	5395	310	356	0
40423	5444	310	356	0
40424	5491	310	356	0
40425	5541	310	356	0
40426	5590	310	356	0
40427	5640	310	356	0
40428	5693	309	357	0
40429	5738	309	357	0
40430	5786	309	357	0
40431	5830	309	357	0
40432	5882	309	357	0
40433	5936	309	357	0
40434	5985	309	357	0
40435	6034	309	357	0
40436	6084	309	357	0
40437	6132	309	357	0
40438	6182	309	357	0
40439	6234	309	357	0
40440	6282	309	357	0
40441	6335	309	357	0
40442	6384	310	357	0
40443	6431	310	357	0
40444	6481	310	357	0
40445	6524	310	357	0
40446	6576	310	357	0
40447	6620	310	357	0
40448	6679	310	357	0
40449	6725	310	358	0
40450	6774	310	358	0
40451	6818	310	358	0
40452	6866	310	358	0
40453	6911	310	358	0
40454	6961	310	358	0
40455	7018	310	358	0
40456	7072	310	358	0
40457	7120	310	358	0
40458	7175	310	358	0
40459	7229	310	358	0
40460	7275	310	358	0
40461	7323	310	358	0
40462	7378	310	358	0
40463	7425	310	358	0
40464	7475	310	358	0
40465	7524	310	358	0
40466	7575	310	358	0
40467	7629	310	358	0
40468	7682	310	358	0
40469	7744	310	358	0
40470	7791	310	358	0
40471	7846	310	358	0
40472	7900	310	358	0
40473	7943	310	358	0
40474	7997	310	358	0
40475	8042	310	358	0
40476	8112	311	358	0
40477	8156	311	357	0
40478	8199	311	358	0
40479	8246	311	357	0
40480	8292	311	357	0
40481	8339	311	357	0
40482	8385	311	357	0
40483	8437	311	357	0
40484	8512	311	357	0
40485	8555	311	357	0
40486	8607	311	357	0
40487	8655	311	357	0
40488	8711	311	357	0
40489	8757	311	357	0
40490	8801	311	357	0
40491	8851	311	358	0
40492	8893	311	358	0
40493	8947	311	357	0
40494	9008	311	358	0
40495	9052	311	357	0
40496	9095	311	357	0
40497	9145	311	357	0
40498	9199	311	357	0
40499	9244	311	357	0
40500	9287	311	357	0
40501	9340	310	357	0
40502	9385	310	357	0
40503	9430	310	357	0
40504	9479	310	357	0
40505	9533	310	357	0
40506	9577	310	358	0
40507	9630	311	358	0
40508	9680	311	358	0
40509	9727	311	358	0
40510	9779	311	358	0
40511	9828	311	358	0
40512	9880	311	358	0
40513	9924	311	358	0
40514	9973	311	358	0
40515	10027	311	358	0
40516	10074	311	358	0
40517	10123	311	358	0
40518	10176	311	358	0
40519	10224	311	358	0
40520	10270	310	358	0
40521	10316	310	358	0
40522	10371	310	358	0
40523	10414	310	358	0
40524	10467	310	358	0
40525	10518	310	358	0
40526	10570	310	358	0
40527	10617	310	358	0
40528	10662	310	358	0
40529	10711	310	358	0
40530	10757	310	358	0
40531	10802	310	358	0
40532	10849	310	358	0
40533	10900	310	358	0
40534	10954	310	357	0
40535	11007	310	357	0
40536	11055	310	357	0
40537	11101	310	357	0
40538	11148	310	357	0
40539	11192	310	357	0
40540	11239	310	358	0
40541	11283	310	358	0
40542	11331	310	359	0
40543	11381	311	359	0
40544	11428	310	360	0
40545	11472	310	360	0
40546	11518	310	360	0
40547	11563	310	360	0
40548	11613	311	360	0
40549	11663	311	360	0
40550	11707	311	360	0
40551	11754	311	360	0
40552	11797	311	360	0
40553	11845	311	360	0
40554	11898	311	360	0
40555	11942	311	360	0
40556	11988	311	360	0
40557	12037	311	360	0
40558	12080	311	360	0
40559	12124	311	360	0
40560	12170	311	360	0
40561	12216	311	360	0
40562	12269	311	360	0
40563	12314	311	360	0
40564	12358	311	360	0
40565	12407	311	360	0
40566	12461	311	360	0
40567	12516	311	360	0
40568	12576	311	360	0
40569	12625	311	360	0
40570	12679	311	360	0
40571	12731	311	360	0
40572	12778	311	360	0
