frame	time	x	y	burst
266280	36	241	138	0
266281	79	241	137	0
266282	132	241	135	0
266283	175	240	135	0
266284	224	239	133	0
266286	319	239	133	0
266363	1162	243	136	1
266364	1207	244	136	1
266365	1257	244	136	1
266366	1301	244	136	1
266367	1349	244	136	1
266368	1400	244	136	1
266369	1443	244	136	1
266370	1494	244	136	1
266371	1540	244	136	1
266372	1587	244	136	1
266373	1637	244	136	1
266374	1683	244	136	1
266375	1729	244	136	1
266376	1774	244	136	1
266377	1828	244	136	1
266378	1871	244	136	1
266379	1925	244	136	1
266380	1975	244	136	1
266381	2023	244	136	1
266382	2075	244	136	1
266383	2127	244	136	1
266384	2169	244	136	1
266385	2219	244	136	1
266386	2270	244	136	1
266387	2323	244	136	1
266388	2375	244	136	1
266389	2431	244	136	1
266390	2482	244	136	1
266391	2534	244	136	1
266392	2583	244	136	1
266393	2633	244	136	1
266394	2685	244	136	1
266395	2733	244	136	1
266396	2778	244	136	1
266397	2826	244	136	1
266398	2879	244	136	1
266399	2922	244	136	1
266400	2967	244	136	1
266401	3017	244	136	1
266402	3067	244	136	1
266403	3112	244	136	1
266404	3162	244	136	1
266405	3214	244	136	1
266406	3257	244	136	1
266407	3302	244	136	1
266408	3349	244	136	1
266409	3401	244	136	1
266410	3453	244	136	1
266411	3501	244	136	1
266412	3555	244	136	1
266413	3599	244	136	1
266414	3650	244	136	1
266415	3699	244	136	1
266416	3747	244	136	1
266417	3792	244	136	1
266418	3837	244	136	1
266419	3881	245	136	1
266420	3930	245	136	1
266421	3975	245	137	1
266422	4024	245	137	1
266423	4069	247	137	1
266424	4116	247	138	1
266425	4163	247	138	1
266426	4211	247	138	1
266427	4261	247	138	1
266428	4322	247	139	1
266429	4386	247	139	1
266430	4429	247	140	1
266431	4481	247	140	1
266432	4535	247	141	1
266433	4581	247	141	1
266434	4625	247	142	1
266435	4674	247	142	1
266436	4723	247	142	1
266437	4767	247	142	1
266438	4823	246	142	1
266439	4866	246	142	1
266440	4911	246	142	1
266441	4965	246	142	1
266442	5012	246	142	1
266443	5069	246	142	1
266444	5121	246	142	1
266445	5166	246	143	1
266446	5214	246	143	1
266447	5258	246	143	1
266448	5304	246	143	1
266449	5351	246	143	1
266450	5402	245	144	1
266451	5456	245	144	1
266452	5501	245	144	1
266453	5544	245	144	1
266454	5593	245	144	1
266455	5645	245	144	1
266456	5693	245	144	1
266457	5741	245	144	1
266458	5786	245	144	1
266459	5837	245	144	1
266460	5890	245	144	1
266461	5933	245	144	1
266462	5987	245	144	1
266463	6036	245	144	1
266464	6089	245	144	1
266465	6133	245	144	1
266466	6185	245	144	1
266467	6232	245	144	1
266468	6282	245	144	1
266469	6332	245	144	1
266470	6386	245	144	1
266471	6439	245	144	1
266472	6489	245	144	1
266473	6538	245	144	1
266474	6580	245	144	1
266475	6632	245	144	1
266476	6673	245	144	1
266477	6729	245	144	1
266478	6782	245	144	1
266479	6827	245	144	1
266480	6872	245	144	1
266481	6926	245	144	1
266482	6974	245	144	1
266483	7028	245	144	1
266484	7072	245	144	1
266485	7128	245	144	1
266486	7178	245	144	1
266487	7227	245	144	1
266488	7273	245	144	1
266489	7325	245	144	1
266490	7373	245	144	1
266491	7425	245	144	1
266492	7475	245	144	1
266493	7521	245	144	1
266494	7566	245	144	1
266495	7610	245	145	1
266496	7658	245	145	1
266497	7703	246	145	1
266498	7753	245	146	1
266499	7803	245	146	1
266500	7854	245	146	1
266501	7897	245	146	1
266502	7941	246	146	1
266503	7989	246	146	1
266504	8051	246	147	1
266505	8101	246	147	1
266506	8144	246	147	1
266507	8196	246	147	1
266508	8246	247	149	1
266509	8302	247	149	1
266510	8355	248	149	1
266511	8419	250	151	1
266512	8463	250	151	1
266513	8511	251	151	1
266514	8564	251	151	1
266515	8608	252	152	1
266516	8661	253	153	1
266517	8723	255	155	1
266518	8767	255	155	1
266519	8811	255	155	1
266520	8860	256	156	1
266521	8905	256	157	1
266522	8952	256	157	1
266523	8999	256	157	1
266524	9048	256	157	1
266525	9092	256	157	1
266526	9154	256	157	1
266527	9198	256	157	1
266528	9252	256	157	1
266529	9302	256	157	1
266530	9352	256	157	1
266531	9399	256	157	1
266532	9449	255	157	1
266533	9495	255	157	1
266534	9543	255	157	1
266535	9593	255	157	1
266536	9643	255	157	1
266537	9687	255	157	1
266538	9737	255	157	1
266539	9785	255	157	1
266540	9831	255	157	1
266541	9890	255	157	1
266542	9934	255	157	1
266543	9978	255	157	1
266544	10025	255	157	1
266545	10099	255	157	1
266546	10143	255	157	1
266547	10187	255	157	1
266548	10236	255	157	1
266549	10289	255	157	1
266550	10335	255	157	1
266551	10386	256	158	1
266552	10441	256	158	1
266553	10488	256	158	1
266554	10539	256	158	1
266555	10583	255	158	1
266556	10632	255	158	1
266557	10676	255	158	1
266558	10724	255	158	1
266559	10773	255	158	1
266560	10823	254	158	1
266561	10871	254	158	1
266562	10918	254	157	1
266563	10970	254	157	1
266564	11018	254	157	1
266565	11068	254	157	1
266566	11114	254	157	1
266567	11161	254	157	1
266568	11206	254	157	1
266569	11254	254	157	1
266570	11300	255	158	1
266571	11347	255	158	1
266572	11395	255	158	1
266573	11448	255	158	1
266574	11493	255	158	1
266575	11554	256	160	1
266576	11598	256	160	1
266577	11650	257	161	1
266578	11699	258	162	1
266579	11763	259	162	1
266580	11807	260	162	1
266581	11850	261	163	1
266582	11901	263	163	1
266583	11944	266	163	1
266584	11994	267	163	1
266585	12049	271	163	1
266586	12094	272	163	1
266587	12143	273	163	1
266588	12198	276	164	1
266589	12246	280	164	1
266590	12296	282	164	1
266591	12339	285	165	1
266592	12389	287	165	1
266593	12451	293	166	1
266594	12500	294	167	1
266595	12553	296	168	1
266596	12602	297	168	1
266597	12654	301	169	1
266598	12702	302	169	1
266599	12754	306	171	1
266600	12797	308	172	1
266601	12842	309	172	1
266602	12889	310	173	1
266603	12939	310	173	1
266604	12985	310	174	1
266605	13031	311	174	1
266606	13082	311	174	1
266607	13127	311	174	1
266608	13178	311	174	1
266609	13227	310	174	1
266610	13274	310	174	1
266611	13331	310	174	1
266612	13380	310	174	1
266613	13437	310	174	1
266614	13492	310	174	1
266615	13540	310	174	1
266616	13594	310	174	1
266617	13643	310	174	1
266618	13688	310	174	1
266619	13737	310	174	1
266620	13786	310	174	1
266621	13835	310	174	1
266622	13891	310	174	1
266623	13935	310	174	1
266624	13986	310	174	1
266625	14031	310	174	1
266626	14136	310	173	1
266627	14192	310	173	1
266628	14237	310	173	1
266629	14291	311	172	1
266630	14340	311	170	1
266631	14389	311	170	1
266632	14446	311	170	1
266633	14495	311	170	1
266634	14540	311	169	1
266635	14594	311	169	1
266636	14638	311	169	1
266637	14683	311	168	1
266638	14732	311	168	1
266639	14776	311	168	1
266640	14824	311	168	1
266641	14874	311	168	1
266642	14920	311	168	1
266643	14969	311	168	1
266644	15013	310	167	1
266645	15064	310	167	1
266646	15112	310	167	1
266647	15157	310	166	1
266648	15207	310	166	1
266649	15255	310	166	1
266650	15368	310	166	1
266651	15421	310	166	1
266652	15469	310	167	1
266653	15523	310	167	1
266654	15573	310	166	1
266655	15625	310	166	1
266656	15671	311	166	1
266657	15723	311	166	1
266658	15771	310	167	1
266659	15816	310	167	1
266660	15866	310	167	1
266661	15909	310	167	1
266662	15960	310	167	1
266663	16004	308	168	1
266664	16051	308	168	1
266665	16099	308	168	1
266666	16144	308	168	1
266667	16187	308	168	1
266668	16238	308	168	1
266669	16281	308	168	1
266670	16332	308	168	1
266671	16377	308	168	1
266672	16425	308	168	1
266673	16475	308	168	1
266674	16528	308	168	1
266675	16571	308	168	1
266676	16627	308	168	1
266677	16690	308	168	1
266678	16740	308	168	1
266679	16789	308	168	1
266680	16851	308	168	1
266681	16901	308	168	1
266682	16944	308	168	1
266683	16997	308	168	1
266684	17046	308	168	1
266685	17093	308	168	1
266686	17142	308	168	1
266687	17192	308	168	1
266688	17246	308	168	1
266689	17294	308	168	1
266690	17341	308	168	1
266691	17394	308	168	1
266692	17448	308	168	1
266693	17500	308	168	1
266694	17542	308	168	1
266695	17593	308	168	1
266696	17638	308	168	1
266697	17689	308	168	1
266698	17736	308	168	1
266699	17790	308	168	1
266700	17834	308	168	1
266701	17888	308	168	1
266702	17934	308	168	1
266703	17986	308	168	1
266704	18029	308	168	1
266705	18074	308	168	1
266706	18127	308	168	1
266707	18169	308	168	1
266708	18219	308	168	1
266709	18270	308	168	1
266710	18323	308	168	1
266711	18373	308	168	1
266712	18429	308	168	1
266713	18481	308	168	1
266714	18530	308	168	1
266715	18579	308	168	1
266716	18632	308	168	1
266717	18682	308	168	1
266718	18731	308	168	1
266719	18786	308	168	1
266720	18831	308	168	1
266721	18882	308	168	1
266722	18937	308	168	1
266723	18995	308	168	1
266724	19040	307	168	1
266725	19094	307	168	1
266726	19142	306	168	1
266727	19192	306	168	1
266728	19241	306	168	1
266729	19285	306	168	1
266730	19336	306	168	1
266731	19387	305	168	1
266732	19436	305	168	1
266733	19479	305	167	1
266734	19530	305	167	1
266735	19575	305	167	1
266736	19626	305	167	1
266737	19680	305	167	1
266738	19733	305	167	1
266739	19780	305	167	1
266740	19825	305	167	1
266741	19874	305	167	1
266742	19918	305	167	1
266743	19967	305	167	1
266744	20019	305	167	1
266745	20064	305	167	1
266746	20112	305	167	1
266747	20156	305	167	1
266748	20206	305	167	1
266749	20260	305	167	1
266750	20322	305	167	1
266751	20370	305	167	1
266752	20425	305	167	1
266753	20477	305	167	1
266754	20529	305	167	1
266755	20573	305	167	1
266756	20618	305	167	1
266757	20669	305	167	1
266758	20724	305	167	1
266759	20768	305	167	1
266760	20819	305	167	1
266761	20869	305	167	1
266762	20916	305	167	1
266763	20961	305	167	1
266764	21005	305	167	1
266765	21058	305	167	1
266766	21101	305	167	1
266767	21145	305	167	1
266768	21194	305	167	1
266769	21250	305	167	1
266770	21299	305	167	1
266771	21343	305	167	1
266772	21395	305	167	1
266773	21439	305	167	1
266774	21494	305	167	1
266775	21537	305	167	1
266776	21594	305	167	1
266777	21645	305	167	1
266778	21690	305	167	1
266779	21740	305	167	1
266780	21791	305	167	1
266781	21833	305	167	1
266782	21890	305	167	1
266783	21934	305	167	1
266784	21987	305	167	1
266785	22037	305	167	1
266786	22088	305	167	1
266787	22138	305	167	1
266788	22191	305	167	1
266789	22235	305	167	1
266790	22291	305	167	1
266791	22333	304	167	1
266792	22387	304	166	1
266793	22433	304	166	1
266794	22479	304	166	1
266795	22532	304	166	1
266796	22580	304	166	1
266797	22625	304	166	1
266798	22671	303	166	1
266799	22723	303	166	1
266800	22767	303	166	1
266801	22819	303	166	1
266802	22869	302	165	1
266803	22920	302	165	1
266804	22966	302	165	1
266805	23016	302	165	1
266806	23060	302	165	1
266807	23108	302	165	1
266808	23155	302	165	1
266809	23204	302	165	1
266810	23255	302	165	1
266811	23305	302	165	1
266812	23354	302	165	1
266813	23426	302	165	1
266814	23490	302	165	1
266815	23535	302	165	1
266816	23589	302	165	1
266817	23632	302	165	1
266818	23684	302	165	1
266819	23733	302	165	1
266820	23781	302	165	1
266821	23826	302	165	1
266822	23872	302	165	1
266823	23925	302	165	1
266824	23969	302	165	1
266825	24023	302	165	1
266826	24072	302	165	1
266827	24115	302	165	1
266828	24167	302	165	1
266829	24217	302	165	1
266830	24265	302	165	1
266831	24323	302	165	1
266832	24371	302	165	1
266833	24429	302	165	1
266834	24500	302	165	1
266835	24552	302	165	1
266836	24599	302	165	1
266837	24647	302	165	1
266838	24691	302	165	1
266839	24741	302	165	1
266840	24791	302	165	1
266841	24851	302	165	1
266842	24932	302	165	1
266843	24995	302	165	1
266844	25040	302	165	1
266845	25096	302	165	1
266846	25145	302	165	1
266847	25192	302	165	1
266848	25241	302	165	1
266849	25286	302	165	1
266850	25337	302	165	1
266851	25383	302	165	1
266852	25438	302	165	1
