frame	time	x	y	burst
114756	34	264	54	0
114757	75	264	54	0
114758	117	266	52	0
114759	157	267	51	0
114760	206	266	50	0
114761	247	267	49	0
114762	288	267	48	0
114763	332	269	46	0
114764	377	268	45	0
114765	420	268	44	0
114766	460	268	43	0
114767	503	268	43	0
114768	544	268	43	0
114769	606	268	43	0
114770	670	268	42	0
114771	710	268	42	0
114772	765	268	42	0
114773	806	268	42	0
114774	846	268	42	0
114775	887	268	43	0
114776	931	268	43	0
114777	975	268	42	0
114778	1016	269	42	0
114779	1057	270	41	0
114780	1098	271	41	0
114781	1145	271	41	0
114782	1200	274	40	0
114783	1240	277	39	0
114784	1284	278	40	0
114785	1325	278	40	0
114786	1367	280	39	0
114787	1409	282	38	0
114788	1451	283	38	0
114789	1493	284	39	0
114790	1536	285	39	0
114791	1579	288	39	0
114792	1620	290	39	0
114793	1664	292	39	0
114794	1711	294	39	0
114795	1752	297	38	0
114796	1797	298	38	0
114797	1839	300	39	0
114798	1880	305	39	0
114799	1921	308	39	0
114800	1967	310	39	0
114801	2009	314	40	0
114802	2049	316	40	0
114803	2090	319	41	0
114804	2136	321	41	0
114805	2177	326	43	0
114806	2218	330	43	0
114807	2261	331	43	0
114808	2302	334	44	0
114809	2345	339	46	0
114810	2400	344	47	0
114811	2441	346	48	0
114812	2481	349	48	0
114813	2522	350	49	0
114814	2569	352	50	0
114815	2612	353	49	0
114816	2653	356	51	0
114817	2697	359	52	0
114818	2740	361	53	0
114819	2781	365	54	0
114820	2822	367	55	0
114821	2863	370	57	0
114822	2904	375	59	0
114823	2945	378	60	0
114824	2987	379	60	0
114825	3029	381	62	0
114826	3074	385	63	0
114827	3123	387	64	0
114828	3165	389	65	0
114829	3209	391	66	0
114830	3251	392	67	0
114831	3291	393	67	0
114832	3336	393	67	0
114833	3377	393	67	0
114834	3437	393	67	0
114835	3477	393	67	0
114836	3518	393	67	0
114837	3560	393	67	0
114838	3603	393	67	0
114839	3644	393	67	0
114840	3700	393	67	0
114841	3808	393	67	0
114842	3870	393	67	0
114843	3934	393	67	0
114844	3974	393	67	0
114845	4033	393	67	0
114846	4073	393	67	0
114847	4115	393	67	0
114848	4155	393	67	0
114849	4197	393	67	0
114850	4238	393	67	0
