frame	time	x	y	burst
235541	30	254	248	0
235542	81	254	248	0
235543	131	254	248	0
235544	180	254	248	0
235545	237	254	248	0
235546	281	254	248	0
235547	336	254	248	0
235548	386	254	248	0
235549	435	254	248	0
235550	487	254	248	0
235551	538	254	248	0
235552	584	254	248	0
235553	636	254	248	0
235554	684	254	248	0
235555	734	254	248	0
235556	784	254	248	0
235557	833	254	248	0
235558	884	254	248	0
235559	926	254	248	0
235560	975	254	248	0
235561	1025	254	248	0
235562	1075	254	248	0
235563	1121	254	248	0
235564	1170	254	247	0
235565	1219	254	247	0
235566	1268	254	247	0
235567	1328	254	247	0
235568	1379	254	247	0
235569	1433	254	247	0
235570	1481	254	247	0
235571	1523	254	247	0
235572	1574	254	248	0
235573	1628	254	247	0
235574	1672	254	247	0
235575	1746	254	247	0
235576	1812	254	247	0
235577	1864	254	247	0
235578	1908	254	247	0
235579	1961	254	248	0
235580	2008	254	248	0
235581	2060	254	247	0
235582	2141	254	247	0
235583	2184	254	247	0
235584	2240	254	247	0
235585	2288	254	247	0
235586	2332	254	247	0
235587	2381	254	247	0
235588	2432	254	247	0
235589	2479	254	247	0
235590	2529	254	247	0
235591	2579	254	247	0
235592	2631	254	247	0
235593	2679	255	247	0
235594	2722	255	247	0
235595	2768	255	247	0
235596	2817	255	247	0
235597	2865	254	246	0
235598	2914	254	247	0
235599	2963	254	247	0
235600	3015	254	247	0
235601	3060	254	247	0
235602	3108	254	247	0
235603	3153	254	247	0
235604	3203	254	247	0
235605	3248	254	247	0
235606	3296	254	247	0
235607	3348	254	247	0
235608	3399	254	247	0
235609	3444	254	247	0
235610	3500	254	247	0
235611	3548	254	247	0
235612	3593	254	247	0
235613	3639	254	247	0
235614	3709	254	247	0
235615	3773	254	247	0
235616	3816	254	247	0
235617	3871	254	247	0
235618	3914	254	247	0
235619	3968	254	247	0
235620	4019	254	247	0
235621	4067	254	247	0
235622	4112	254	247	0
235623	4159	254	247	0
235624	4204	254	247	0
235625	4252	254	247	0
235626	4307	254	247	0
235627	4360	254	248	0
235628	4405	254	247	0
235629	4460	254	246	0
235630	4509	253	245	0
235631	4553	253	245	0
235632	4596	253	245	0
235633	4647	253	245	0
235634	4700	253	244	0
235635	4753	253	244	0
235636	4798	253	244	0
235637	4849	253	244	0
235638	4896	253	244	0
235639	4945	253	244	0
235640	4993	253	244	0
235641	5042	253	244	0
235642	5092	253	244	0
235643	5141	253	244	0
235644	5193	253	244	0
235645	5245	253	244	0
235646	5298	253	244	0
235647	5348	253	244	0
235648	5397	253	244	0
235649	5445	253	244	0
235650	5499	253	244	0
235651	5544	253	244	0
235652	5597	253	244	0
235653	5640	253	244	0
235654	5692	253	244	0
235655	5745	253	244	0
235656	5793	253	244	0
235657	5845	253	244	0
235658	5890	253	244	0
235659	5943	253	244	0
235660	5998	253	244	0
235661	6061	253	244	0
235662	6110	253	244	0
235663	6153	253	244	0
235664	6206	253	244	0
235665	6250	253	244	0
235666	6305	253	244	0
235667	6355	253	244	0
235668	6428	253	244	0
235669	6472	253	244	0
235670	6520	253	244	0
235671	6565	253	244	0
235672	6611	253	244	0
235673	6669	253	244	0
235674	6714	253	244	0
235675	6767	253	244	0
235676	6818	253	244	0
235677	6866	253	244	0
235678	6915	253	244	0
235679	6963	253	244	0
235680	7013	253	244	0
235681	7058	253	244	0
235682	7108	253	244	0
235683	7150	253	243	0
235684	7201	253	243	0
235685	7244	252	242	0
235686	7299	253	242	0
235687	7346	253	242	0
235688	7389	253	242	0
235689	7440	253	242	0
235690	7488	252	241	0
235691	7534	252	241	0
235692	7580	252	242	0
235693	7629	252	241	0
235694	7682	252	241	0
235695	7732	252	241	0
235696	7779	252	242	0
235697	7829	252	241	0
235698	7874	252	241	0
235699	7933	252	241	0
235700	7996	252	241	0
235701	8041	252	241	0
235702	8095	252	241	0
235703	8140	252	241	0
235704	8189	252	241	0
235705	8235	252	241	0
235706	8290	252	241	0
235707	8340	252	241	0
235708	8394	252	241	0
235709	8437	252	241	0
235710	8510	252	241	0
235711	8553	252	241	0
235712	8598	252	241	0
235713	8646	252	241	0
235714	8690	252	241	0
235715	8739	252	241	0
235716	8784	252	241	0
235717	8830	252	241	0
235718	8881	252	241	0
235719	8930	252	241	0
235720	8976	252	241	0
235721	9019	252	241	0
235722	9072	252	241	0
235723	9123	252	241	0
235724	9166	252	241	0
235725	9222	252	241	0
235726	9268	252	241	0
235727	9312	252	241	0
235728	9358	252	241	0
235729	9404	252	241	0
235730	9449	252	241	0
235731	9491	252	241	0
235732	9542	252	241	0
235733	9597	252	241	0
235734	9647	252	241	0
235735	9695	252	241	0
235736	9747	252	241	0
235737	9800	252	241	0
235738	9843	252	241	0
235739	9888	252	241	0
235740	9939	252	241	0
235741	9990	252	241	0
235742	10035	252	241	0
235743	10080	252	241	0
235744	10133	252	241	0
235745	10178	252	241	0
235746	10224	252	241	0
235747	10270	252	241	0
235748	10314	252	241	0
235749	10362	252	241	0
235750	10413	252	241	0
235751	10457	252	241	0
235752	10504	252	241	0
235753	10549	252	241	0
235754	10604	252	241	0
235755	10648	252	241	0
235756	10701	252	240	0
235757	10745	252	240	0
235758	10797	252	240	0
235759	10847	252	240	0
235760	10899	251	240	0
235761	10947	251	240	0
235762	10993	251	239	0
235763	11047	251	239	0
235764	11100	251	239	0
235765	11144	251	239	0
235766	11197	251	239	0
235767	11241	251	239	0
235768	11298	251	239	0
235769	11345	251	239	0
235770	11405	251	239	0
235771	11449	251	239	0
235772	11502	251	239	0
235773	11550	251	239	0
235774	11601	251	239	0
235775	11645	251	239	0
235776	11695	251	239	0
235777	11745	251	239	0
235778	11788	251	239	0
235779	11842	251	239	0
235780	11892	251	239	0
235781	11942	251	239	0
235782	11998	251	239	0
235783	12041	251	239	0
235784	12094	251	239	0
235785	12143	251	239	0
235786	12188	251	239	0
235787	12238	251	239	0
235788	12282	251	239	0
235789	12328	251	239	0
235790	12374	251	239	0
235791	12419	251	239	0
235792	12467	251	239	0
235793	12510	251	239	0
235794	12559	251	239	0
235795	12610	251	239	0
235796	12658	251	239	0
235797	12708	251	239	0
235798	12764	251	239	0
235799	12809	251	239	0
235800	12853	251	239	0
235801	12901	251	239	0
235802	12949	251	239	0
235803	13004	251	239	0
235804	13055	251	239	0
235805	13107	251	239	0
235806	13161	251	239	0
235807	13209	251	239	0
235808	13253	251	239	0
235809	13300	251	239	0
235810	13348	251	239	0
235811	13399	251	238	0
235812	13469	251	239	0
235813	13513	251	239	0
235814	13557	251	239	0
235815	13605	251	239	0
235816	13660	251	239	0
235817	13746	251	239	0
235818	13804	251	239	0
235819	13847	251	239	0
235820	13891	251	239	0
235821	13941	251	239	0
235822	13986	251	239	0
235823	14037	251	239	0
235824	14089	251	239	0
235825	14144	251	239	0
235826	14193	251	239	0
235827	14238	251	239	0
235828	14287	251	239	0
235829	14334	251	239	0
235830	14379	251	239	0
235831	14424	251	239	0
235832	14467	251	239	0
235833	14541	251	239	0
235834	14585	251	239	0
235835	14630	251	239	0
235836	14680	251	239	0
235837	14723	251	239	0
235838	14774	251	239	0
235839	14818	251	239	0
235840	14869	251	239	0
235841	14917	251	238	0
235842	14972	251	238	0
235843	15017	251	238	0
235844	15062	251	238	0
235845	15110	251	238	0
235846	15157	250	237	0
235847	15207	250	237	0
235848	15260	250	237	0
235849	15309	250	237	0
235850	15357	250	237	0
235851	15407	250	238	0
235852	15457	250	238	0
235853	15501	250	237	0
235854	15564	250	237	0
235855	15608	250	237	0
235856	15660	250	237	0
235857	15710	248	236	0
235858	15759	248	236	0
235859	15812	248	236	0
235860	15857	248	235	0
235861	15908	247	235	0
235862	15964	247	235	0
235863	16009	247	235	0
235864	16053	247	235	0
235865	16110	247	235	0
235866	16158	247	235	0
235867	16205	247	235	0
235868	16269	247	235	0
235869	16323	247	235	0
235870	16368	247	235	0
235871	16413	247	235	0
235872	16457	247	235	0
235873	16505	247	235	0
235874	16547	247	235	0
235875	16601	247	235	0
235876	16649	247	235	0
235877	16702	247	235	0
235878	16750	247	235	0
235879	16796	247	235	0
235880	16840	247	235	0
235881	16909	247	235	0
235882	16954	247	235	0
235883	17007	247	235	0
235884	17058	247	235	0
235885	17107	247	235	0
235886	17152	247	235	0
235887	17204	247	235	0
235888	17261	247	235	0
235889	17309	247	235	0
235890	17353	247	235	0
235891	17404	247	235	0
235892	17505	247	235	0
235893	17560	247	235	0
235894	17604	247	235	0
235895	17656	247	235	0
235896	17699	247	235	0
235897	17746	247	235	0
235898	17794	247	235	0
235899	17842	247	235	0
235900	17892	247	235	0
235901	17940	247	235	0
235902	17996	247	235	0
235903	18041	247	235	0
235904	18087	247	235	0
235905	18132	247	235	0
235906	18182	247	235	0
235907	18233	247	235	0
235908	18277	247	235	0
235909	18322	247	235	0
235910	18369	247	235	0
235911	18419	247	235	0
235912	18466	247	235	0
235913	18513	247	235	0
235914	18573	247	235	0
235915	18616	247	235	0
235916	18661	247	235	0
235917	18709	247	235	0
235918	18755	247	235	0
235919	18803	247	235	0
235920	18857	247	235	0
235921	18906	247	235	0
235922	18949	247	235	0
235923	19001	247	235	0
235924	19050	247	235	0
235925	19104	247	235	0
235926	19159	247	235	0
235927	19205	247	235	0
235928	19260	247	235	0
235929	19309	246	235	0
235930	19364	246	234	0
235931	19411	246	235	0
235932	19462	246	235	0
235933	19514	246	234	0
235934	19567	246	235	0
235935	19616	246	234	0
235936	19667	246	234	0
235937	19716	246	234	0
235938	19768	246	234	0
235939	19812	246	234	0
235940	19857	246	234	0
235941	19907	246	234	0
235942	19951	246	234	0
235943	20000	246	235	0
235944	20049	246	234	0
235945	20097	246	234	0
235946	20147	246	234	0
235947	20191	246	234	0
235948	20239	246	234	0
235949	20289	246	235	0
235950	20339	246	235	0
235951	20390	246	235	0
235952	20435	246	235	0
235953	20487	246	235	0
235954	20531	246	235	0
235955	20577	246	235	0
235956	20623	246	234	0
235957	20671	246	234	0
235958	20722	246	234	0
235959	20771	246	234	0
235960	20822	246	234	0
235961	20871	246	234	0
235962	20919	246	234	0
235963	20964	246	234	0
235964	21013	246	234	0
235965	21057	246	234	0
235966	21108	246	234	0
235967	21151	246	234	0
235968	21199	246	234	0
235969	21246	246	234	0
235970	21341	246	234	0
235971	21384	246	234	0
235972	21426	246	234	0
235973	21478	246	234	0
235974	21531	246	234	0
235975	21575	246	234	0
235976	21619	246	234	0
235977	21667	246	234	0
235978	21710	246	234	0
235979	21759	246	234	0
235980	21810	246	234	0
235981	21853	246	234	0
235982	21902	246	234	0
235983	21952	246	234	0
235984	21995	246	234	0
235985	22042	246	234	0
235986	22085	246	234	0
235987	22141	246	234	0
235988	22187	246	234	0
235989	22239	246	234	0
235990	22285	246	234	0
235991	22340	246	234	0
235992	22396	246	234	0
235993	22460	246	234	0
235994	22509	246	234	0
235995	22557	246	234	0
235996	22612	246	234	0
235997	22657	246	234	0
235998	22707	246	233	0
235999	22760	246	233	0
236000	22803	246	233	0
236001	22857	246	233	0
236002	22901	246	233	0
236003	22951	246	233	0
236004	23004	246	233	0
236005	23048	246	233	0
236006	23093	246	233	0
236007	23141	246	234	0
236008	23186	246	233	0
236009	23236	246	234	0
236010	23280	246	233	0
236011	23336	246	234	0
236012	23380	246	234	0
236013	23431	246	234	0
236014	23476	246	234	0
236015	23528	246	234	0
236016	23573	246	234	0
236017	23628	246	234	0
236018	23679	246	234	0
236019	23742	246	234	0
236020	23785	246	234	0
236021	23839	246	234	0
236022	23889	246	234	0
236023	23933	246	234	0
236024	23977	246	234	0
236025	24020	246	234	0
236026	24070	246	234	0
236027	24114	246	234	0
236028	24160	246	234	0
236029	24205	246	234	0
236030	24251	246	234	0
236031	24307	246	234	0
236032	24366	246	234	0
236033	24416	246	234	0
236034	24462	246	234	0
236035	24511	246	234	0
236036	24560	246	234	0
236037	24605	246	234	0
236038	24669	246	234	0
236039	24712	246	234	0
236040	24765	246	234	0
236041	24815	246	234	0
236042	24863	247	234	0
236043	24910	246	234	0
236044	24953	246	234	0
236045	25008	246	234	0
236046	25056	246	234	0
236047	25105	246	234	0
236048	25155	246	234	0
236049	25198	246	234	0
236050	25248	246	234	0
236051	25300	246	234	0
236052	25346	246	234	0
236053	25406	246	234	0
236054	25452	246	234	0
236055	25497	246	234	0
236056	25543	246	234	0
236057	25588	246	234	0
236058	25637	246	234	0
236059	25692	246	234	0
236060	25747	246	234	0
236061	25794	246	234	0
236062	25840	246	234	0
236063	25901	246	233	0
236064	25944	246	233	0
236065	25988	245	233	0
236066	26037	245	233	0
236067	26081	245	233	0
236068	26126	245	233	0
236069	26171	245	233	0
236070	26217	245	233	0
236071	26260	245	233	0
236072	26305	245	233	0
236073	26349	245	233	0
236074	26400	245	233	0
236075	26450	245	233	0
236076	26510	245	233	0
236077	26553	245	233	0
236078	26606	245	233	0
236079	26653	245	233	0
236080	26705	245	233	0
236081	26749	245	233	0
236082	26801	245	233	0
236083	26851	245	233	0
236084	26899	245	233	0
236085	26946	245	233	0
236086	26990	245	233	0
236087	27040	245	233	0
236088	27084	245	233	0
236089	27137	245	233	0
236090	27187	245	233	0
236091	27231	245	233	0
236092	27281	245	233	0
236093	27336	245	233	0
236094	27385	245	233	0
236095	27439	245	233	0
236096	27489	245	233	0
236097	27534	245	233	0
236098	27596	245	233	0
236099	27640	245	233	0
236100	27741	245	233	0
236101	27785	245	233	0
236102	27839	245	233	0
236103	27890	245	233	0
236104	27938	245	233	0
236105	27987	245	233	0
236106	28035	245	233	0
236107	28087	245	233	0
236108	28141	245	233	0
236109	28184	245	233	0
236110	28239	245	233	0
236111	28288	245	233	0
236112	28342	245	233	0
236113	28395	245	233	0
236114	28438	245	233	0
236115	28509	245	233	0
236116	28553	245	233	0
236117	28608	245	233	0
236118	28656	245	233	0
236119	28706	245	233	0
236120	28750	245	233	0
236121	28801	245	233	0
236122	28843	245	233	0
236123	28895	245	233	0
236124	28948	245	233	0
236125	28999	245	233	0
236126	29043	245	233	0
236127	29101	245	233	0
236128	29145	245	233	0
236129	29198	244	233	0
236130	29248	242	233	0
236131	29298	242	233	0
236132	29347	242	233	0
236133	29392	241	233	0
236134	29440	241	233	0
236135	29489	241	232	0
236136	29538	241	232	0
236137	29589	240	232	0
236138	29635	240	232	0
236139	29680	239	232	0
236140	29729	239	233	0
236141	29776	239	233	0
236142	29824	239	233	0
236143	29868	239	233	0
236144	29912	239	233	0
236145	29967	239	233	0
236146	30017	238	232	0
236147	30064	238	232	0
236148	30141	238	232	0
236149	30186	238	232	0
236150	30229	238	232	0
236151	30280	238	232	0
236152	30334	238	232	0
236153	30396	238	232	0
236154	30440	238	232	0
236155	30495	238	232	0
236156	30545	238	232	0
236157	30593	238	232	0
236158	30644	238	232	0
236159	30689	238	232	0
236160	30738	238	232	0
236161	30789	238	232	0
236162	30837	238	232	0
236163	30889	238	232	0
236164	30943	238	232	0
236165	30991	238	232	0
236166	31036	238	232	0
236167	31082	238	231	0
236168	31125	238	232	0
236169	31177	238	232	0
236170	31228	238	232	0
236171	31271	238	232	0
236172	31321	238	232	0
236173	31374	238	232	0
236174	31417	238	232	0
236175	31469	238	232	0
236176	31518	238	232	0
236177	31566	237	232	0
236178	31611	237	232	0
236179	31663	237	232	0
236180	31713	237	232	0
236181	31760	237	232	0
236182	31806	237	232	0
236183	31854	237	232	0
236184	31900	237	232	0
236185	31951	237	232	0
236186	32000	237	232	0
236187	32045	237	232	0
236188	32095	237	232	0
236189	32146	237	232	0
236190	32188	237	232	0
236191	32238	237	232	0
236192	32290	237	232	0
236193	32343	237	232	0
236194	32395	237	232	0
236195	32444	237	231	0
236196	32496	237	231	0
236197	32546	237	231	0
236198	32592	237	231	0
236199	32638	236	231	0
236200	32700	236	231	0
236201	32750	236	231	0
236202	32795	236	231	0
236203	32840	236	231	0
236204	32884	236	231	0
236205	32936	236	231	0
236206	32985	236	231	0
236207	33037	235	231	0
236208	33081	235	231	0
236209	33134	235	231	0
236210	33185	235	231	0
236211	33235	235	231	0
236212	33281	234	231	0
236213	33336	234	231	0
236214	33383	234	231	0
236215	33427	234	231	0
236216	33475	234	231	0
236217	33520	234	231	0
236218	33567	234	231	0
236219	33612	234	231	0
236220	33662	234	231	0
236221	33710	234	231	0
236222	33754	234	231	0
236223	33806	234	231	0
236224	33856	234	231	0
236225	33907	234	231	0
236226	33964	234	231	0
236227	34007	234	231	0
236228	34051	234	231	0
