frame	time	x	y	burst
35611	35	184	161	0
35612	110	184	161	0
35613	176	182	163	0
35614	232	181	164	0
35615	294	178	165	0
35616	355	175	168	0
35617	418	174	169	0
35618	473	170	173	0
35619	538	170	173	0
35620	602	169	174	0
35621	661	166	176	0
35622	727	164	179	0
35623	787	160	182	0
35624	847	158	183	0
35625	918	157	185	0
35626	979	154	187	0
35627	1041	154	188	0
35628	1109	153	190	0
35629	1164	153	190	0
35630	1223	153	190	0
35631	1286	150	194	0
35632	1344	149	196	0
35633	1400	149	198	0
35634	1470	149	199	0
35635	1543	146	203	0
35636	1596	145	205	0
35637	1664	143	207	0
35638	1716	143	207	0
35639	1770	144	207	0
35640	1829	143	208	0
35641	1893	142	212	0
35642	1947	143	213	0
35643	2003	143	215	0
35644	2064	144	218	0
35645	2125	144	219	0
35646	2183	145	221	0
35647	2241	147	224	0
35648	2304	149	226	0
35649	2362	150	229	0
35650	2418	152	232	0
35651	2476	153	234	0
35652	2540	154	235	0
35653	2603	155	237	0
35654	2679	155	238	0
35655	2733	155	238	0
35656	2791	156	240	0
35657	2852	156	241	0
35658	2907	156	241	0
35659	2968	157	241	0
35660	3028	157	241	0
35661	3094	157	241	0
35662	3148	157	241	0
35663	3217	157	241	0
35664	3271	157	241	0
35665	3330	157	241	0
35666	3392	157	241	0
35667	3446	157	241	0
35668	3502	157	241	0
35669	3558	157	241	0
35670	3626	157	241	0
35671	3682	157	241	0
35672	3737	157	241	0
35673	3795	157	242	0
35674	3861	157	241	0
35675	3913	157	241	0
35676	3970	157	241	0
35677	4034	156	241	0
35678	4098	156	241	0
35679	4164	156	241	0
35680	4226	157	241	0
35681	4278	157	241	0
35682	4335	157	241	0
35683	4403	157	241	0
35684	4465	157	241	0
35685	4516	157	241	0
35686	4574	157	241	0
35687	4629	157	241	0
35688	4691	157	241	0
35689	4749	157	241	0
35690	4806	157	241	0
35691	4865	157	241	0
35692	4926	157	241	0
35693	4992	157	241	0
35694	5045	157	241	0
35695	5102	157	241	0
35696	5159	157	241	0
35697	5219	157	241	0
35698	5291	157	241	0
35699	5346	157	241	0
35700	5407	157	241	0
35701	5461	157	241	0
35702	5523	157	241	0
35703	5595	157	241	0
35704	5659	157	241	0
35705	5712	157	241	0
35706	5774	157	241	0
35707	5838	157	241	0
35708	5894	157	241	0
35709	5952	157	241	0
35710	6011	157	241	0
35711	6065	157	241	0
35712	6125	157	241	0
35713	6182	157	241	0
35714	6243	157	241	0
35715	6298	157	241	0
35716	6357	157	241	0
35717	6415	157	241	0
35718	6477	157	242	0
35719	6538	157	242	0
35720	6595	157	242	0
35721	6661	157	242	0
35722	6718	157	242	0
35723	6779	157	242	0
35724	6841	157	242	0
35725	6895	157	242	0
35726	6952	157	242	0
35727	7011	157	242	0
35728	7079	157	242	0
35729	7135	157	242	0
35730	7196	157	242	0
35731	7247	157	241	0
35732	7306	157	241	0
35733	7363	157	241	0
35734	7422	157	241	0
35735	7491	157	241	0
35736	7543	157	242	0
35737	7600	157	241	0
35738	7657	157	241	0
35739	7715	157	241	0
35740	7774	157	241	0
35741	7830	157	242	0
35742	7891	157	242	0
35743	7951	157	242	0
35744	8008	157	242	0
35745	8064	157	242	0
35746	8124	157	242	0
35747	8177	157	242	0
35748	8235	157	242	0
35749	8307	157	242	0
35750	8362	157	241	0
35751	8417	157	241	0
35752	8474	157	242	0
35753	8534	157	241	0
35754	8597	157	241	0
35755	8662	157	241	0
35756	8730	157	242	0
35757	8793	157	241	0
35758	8848	157	241	0
35759	8906	157	241	0
35760	8964	157	241	0
35761	9027	157	241	0
35762	9093	157	242	0
35763	9146	157	241	0
35764	9208	157	241	0
35765	9274	157	241	0
35766	9338	157	241	0
35767	9396	157	241	0
35768	9462	157	242	0
35769	9528	157	241	0
35770	9589	157	241	0
35771	9646	157	241	0
35772	9699	157	241	0
