frame	time	x	y	burst
48087	74	503	177	0
48088	127	503	177	0
48089	173	503	177	0
48090	214	503	176	0
48091	257	503	177	0
48092	301	503	177	0
48093	346	502	176	0
48094	397	502	176	0
48095	440	502	175	0
48096	481	501	174	0
48097	522	500	174	0
48098	567	500	173	0
48099	612	500	173	0
48100	656	500	173	0
48101	703	499	171	0
48102	744	499	170	0
48103	800	499	169	0
48104	841	498	168	0
48105	888	497	167	0
48106	933	497	167	0
48107	976	496	166	0
48108	1017	495	165	0
48109	1058	494	163	0
48110	1101	494	163	0
48111	1142	494	163	0
48112	1186	493	161	0
48113	1239	494	160	0
48114	1280	494	159	0
48115	1321	494	158	0
48116	1371	494	158	0
48117	1412	494	158	0
48118	1457	494	158	0
48119	1499	492	157	0
48120	1540	493	156	0
48121	1588	493	156	0
48122	1636	493	156	0
48123	1683	493	156	0
48124	1725	493	154	0
48125	1769	493	154	0
48126	1810	493	153	0
48127	1866	493	153	0
48128	1912	493	153	0
48129	1953	493	153	0
48130	1997	493	153	0
48131	2040	493	152	0
48132	2081	493	152	0
48133	2122	493	152	0
48134	2165	493	152	0
48135	2206	492	152	0
48136	2247	492	152	0
48137	2288	492	152	0
48138	2334	492	152	0
48139	2400	492	152	0
48140	2441	492	152	0
48141	2482	493	152	0
48142	2527	493	152	0
48143	2568	492	152	0
48144	2632	492	152	0
48145	2675	492	152	0
48146	2717	492	152	0
48147	2760	492	152	0
48148	2804	492	152	0
48149	2845	492	152	0
48150	2886	492	152	0
48151	2928	492	152	0
48152	2972	492	152	0
48153	3014	492	152	0
48154	3058	492	152	0
48155	3102	492	152	0
48156	3144	492	152	0
48157	3196	492	152	0
48158	3239	492	152	0
48159	3280	492	152	0
48160	3335	492	152	0
48161	3376	492	152	0
48162	3417	492	152	0
48163	3465	492	152	0
48164	3507	492	152	0
48165	3549	492	152	0
48166	3590	492	152	0
48167	3637	492	152	0
48168	3681	492	152	0
48169	3737	492	152	0
48170	3780	492	152	0
48171	3821	492	152	0
48172	3867	492	152	0
48173	3908	492	152	0
48174	3949	492	152	0
48175	3993	492	152	0
48176	4074	492	152	0
48177	4128	492	152	0
48178	4170	492	152	0
48179	4213	492	152	0
48180	4254	492	152	0
48181	4299	492	152	0
48182	4341	492	152	0
48183	4399	492	152	0
48184	4471	492	152	0
48185	4512	492	152	0
48186	4554	492	152	0
48187	4598	492	152	0
48188	4639	492	152	0
48189	4699	492	152	0
48190	4740	492	152	0
48191	4782	492	152	0
48192	4823	492	153	0
48193	4864	492	152	0
48194	4906	492	152	0
48195	4948	492	152	0
48196	4990	492	153	0
48197	5037	492	152	0
48198	5085	492	152	0
48199	5131	492	152	0
48200	5172	492	153	0
48201	5214	492	152	0
48202	5259	492	152	0
48203	5302	492	152	0
48204	5347	492	152	0
48205	5399	492	152	0
48206	5440	492	152	0
48207	5481	492	153	0
48208	5522	492	152	0
48209	5565	492	152	0
48210	5606	492	152	0
48211	5648	492	152	0
48212	5689	492	152	0
48213	5730	492	152	0
48214	5773	492	152	0
48215	5832	492	152	0
48216	5873	492	152	0
48217	5914	492	152	0
48218	5966	492	152	0
48219	6007	492	152	0
48220	6049	492	152	0
48221	6090	492	152	0
48222	6135	492	152	0
48223	6176	492	152	0
