frame	time	x	y	burst
92118	33	288	149	0
92119	74	288	148	0
92120	118	288	148	0
92121	162	288	148	0
92122	204	288	148	0
92123	247	288	148	0
92124	288	287	147	0
92125	329	287	147	0
92126	375	287	146	0
92127	432	287	146	0
92128	498	287	146	0
92129	541	287	146	0
92130	583	287	146	0
92131	624	287	146	0
92132	666	286	145	0
92133	735	286	145	0
92134	776	286	145	0
92135	821	286	145	0
92136	867	286	146	0
92137	908	286	146	0
92138	951	286	146	0
92139	993	286	146	0
92140	1068	286	146	0
92141	1126	286	146	0
92142	1169	286	146	0
92143	1212	285	145	0
92144	1265	285	144	0
92145	1330	285	144	0
92146	1372	285	144	0
92147	1414	285	144	0
92148	1457	285	144	0
92149	1503	285	144	0
92150	1544	285	144	0
92151	1586	285	144	0
92152	1627	285	144	0
92153	1668	285	144	0
92154	1730	285	144	0
92155	1773	285	144	0
92156	1822	285	144	0
92157	1865	285	144	0
92158	1905	285	144	0
92159	1968	285	144	0
92160	2009	285	144	0
92161	2054	285	144	0
92162	2097	285	144	0
92163	2142	285	144	0
92164	2191	285	144	0
92165	2235	285	144	0
92166	2278	285	144	0
92167	2319	285	144	0
92168	2362	285	144	0
92169	2433	285	144	0
92170	2474	285	144	0
92171	2519	285	144	0
92172	2563	285	144	0
92173	2604	285	144	0
92174	2646	285	144	0
92175	2687	285	144	0
92176	2728	285	144	0
92177	2772	285	144	0
92178	2814	285	144	0
92179	2855	285	144	0
92180	2898	285	144	0
92181	2940	285	144	0
92182	2982	285	144	0
92183	3034	285	144	0
92184	3079	285	144	0
92185	3120	285	144	0
92186	3161	285	144	0
92187	3206	285	144	0
92188	3247	285	144	0
92189	3288	285	144	0
92190	3334	286	144	0
92191	3401	285	144	0
92192	3442	286	145	0
92193	3483	286	144	0
92194	3525	286	145	0
92195	3567	286	145	0
92196	3608	286	145	0
92197	3649	286	145	0
92198	3690	286	145	0
92199	3732	286	145	0
92200	3773	286	144	0
92201	3819	286	144	0
92202	3863	286	145	0
92203	3910	286	144	0
92204	3951	286	145	0
92205	3992	286	145	0
92206	4034	286	144	0
92207	4098	286	144	0
92208	4165	286	144	0
92209	4308	286	144	0
92210	4363	286	144	0
92211	4407	286	144	0
92212	4448	286	144	0
92213	4489	286	144	0
92214	4535	286	144	0
92215	4582	286	144	0
92216	4623	286	144	0
92217	4665	286	144	0
92218	4706	286	144	0
92219	4747	286	144	0
92220	4790	286	144	0
92221	4835	286	144	0
92222	4902	286	144	0
92223	4954	286	144	0
92224	4999	286	144	0
92225	5066	286	144	0
92226	5139	286	144	0
92227	5193	286	144	0
92228	5238	286	144	0
92229	5279	286	144	0
92230	5320	286	144	0
92231	5365	286	144	0
92232	5432	286	144	0
92233	5473	286	144	0
92234	5536	286	144	0
92235	5577	286	144	0
92236	5618	285	143	0
92237	5669	284	140	0
92238	5710	284	139	0
92239	5756	284	139	0
92240	5803	283	137	0
92241	5847	282	134	0
92242	5888	281	132	0
92243	5930	281	130	0
92244	5971	279	126	0
92245	6012	278	123	0
92246	6054	277	122	0
92247	6098	276	120	0
92248	6139	275	116	0
92249	6236	273	110	0
92250	6290	272	108	0
92251	6331	272	107	0
92252	6375	271	105	0
92253	6417	269	100	0
92254	6458	268	99	0
92255	6502	267	96	0
92256	6567	265	90	0
92257	6608	264	88	0
92258	6649	263	86	0
92259	6690	263	86	0
92260	6733	262	84	0
92261	6775	261	82	0
92262	6816	259	77	0
92263	6857	258	75	0
92264	6902	258	74	0
92265	6951	257	69	0
92266	7000	254	64	0
92267	7041	253	62	0
92268	7084	253	61	0
92269	7131	252	60	0
