frame	time	x	y	burst
1785	33	298	21	0
1786	1173	298	22	0
1787	1255	268	36	0
1788	1298	268	37	0
1789	1342	266	39	0
1790	1390	266	39	0
1791	1433	266	40	0
1792	1478	266	40	0
1793	1521	265	41	0
1794	1566	265	41	0
1795	1609	265	41	0
1796	1655	265	41	0
1797	1702	265	41	0
1798	1747	265	41	0
1799	1791	265	40	0
1800	1836	265	39	0
1801	1879	263	35	0
1802	1928	263	35	0
1803	1969	263	34	0
1804	2013	264	36	0
1805	2056	264	36	0
1806	2099	264	36	0
1807	2145	265	37	0
1808	2187	264	37	0
1809	2235	265	38	0
1810	2278	265	39	0
1811	2324	265	40	0
1812	2369	265	40	0
1813	2411	266	41	0
1814	2455	266	41	0
1815	2501	267	42	0
1816	2545	266	42	0
1817	2629	266	42	0
1818	2671	267	44	0
1819	2715	268	44	0
1820	2759	268	44	0
1821	2807	268	44	0
1822	2853	268	44	0
1823	2898	269	44	0
1824	2944	269	44	0
1825	2991	269	44	0
1826	3036	270	44	0
1827	3081	270	44	0
1828	3127	270	44	0
1829	3173	270	44	0
1830	3218	270	44	0
1831	3263	271	44	0
1832	3307	271	44	0
1833	3353	271	44	0
1834	3400	271	44	0
1835	3445	271	44	0
1836	3489	272	44	0
1837	3535	272	45	0
1838	3577	272	45	0
1839	3624	272	46	0
1840	3668	272	46	0
1841	3711	273	46	0
1842	3756	273	46	0
1843	3799	273	46	0
1844	3846	274	46	0
1845	3888	274	46	0
1846	3936	274	46	0
1847	3977	274	46	0
1848	4021	274	46	0
1849	4066	274	46	0
1850	4108	274	46	0
1851	4155	274	46	0
1852	4199	274	46	0
1853	4243	274	45	0
1854	4293	274	45	0
1855	4336	275	45	0
1856	4377	275	45	0
1857	4422	275	45	0
1858	4474	275	45	0
1859	4526	275	45	0
1860	4570	275	45	0
1861	4644	275	45	0
1862	4686	272	45	0
1863	4769	272	45	0
1864	4810	271	46	0
1865	4861	271	46	0
1866	4907	270	45	0
1867	4966	270	46	0
1868	5008	269	45	0
1869	5063	269	45	0
1870	5106	269	45	0
1871	5152	269	46	0
1872	5194	269	46	0
1873	5242	269	46	0
1874	5293	269	45	0
1875	5340	269	45	0
1876	5385	269	45	0
1877	5435	269	45	0
1878	5481	268	45	0
1879	5524	268	45	0
1880	5570	268	45	0
1881	5614	268	45	0
1882	5660	268	45	0
1883	5703	268	45	0
1884	5750	267	46	0
1885	5800	267	46	0
1886	5842	267	46	0
1887	5886	267	46	0
1888	5931	267	46	0
1889	5976	267	46	0
1890	6020	265	45	0
1891	6062	264	45	0
1892	6104	263	44	0
1893	6152	261	43	0
1894	6198	261	43	0
1895	6270	260	42	0
1896	6311	259	41	0
1897	6353	258	41	0
1898	6436	256	40	0
1899	6498	254	38	0
1900	6543	250	36	0
1901	6622	248	35	0
1902	6666	247	35	0
1903	6756	245	34	0
1904	6799	244	37	0
1905	6855	242	37	0
1906	6922	240	38	0
1907	6969	237	39	0
1908	7014	235	40	0
1909	7063	234	41	0
1910	7113	232	43	0
1911	7167	229	44	0
1912	7209	226	46	0
1913	7254	226	46	0
1914	7302	224	47	0
1915	7345	221	49	0
1916	7387	220	49	0
1917	7434	218	50	0
1918	7478	214	52	0
1919	7525	212	53	0
1920	7567	211	53	0
1921	7611	209	54	0
1922	7655	208	55	0
1923	7700	202	57	0
1924	7745	202	58	0
1925	7799	199	59	0
1926	7841	199	59	0
1927	7911	199	59	0
1928	7953	199	59	0
1929	8026	199	59	0
1930	8070	197	59	0
1931	8119	197	59	0
1932	8168	197	59	0
1933	8214	197	59	0
1934	8256	194	58	0
1935	8298	194	58	0
1936	8343	194	58	0
1937	8391	193	58	0
1938	8454	193	58	0
1939	8498	193	58	0
1940	8567	193	59	0
1941	8608	193	60	0
1942	8677	193	61	0
1943	8761	193	62	0
1944	8805	193	64	0
1945	8849	192	65	0
1946	8891	190	67	0
1947	8934	188	68	0
1948	8977	186	69	0
1949	9027	185	70	0
1950	9073	181	72	0
1951	9128	180	73	0
1952	9199	179	74	0
1953	9240	174	77	0
1954	9285	173	78	0
1955	9329	171	80	0
1956	9373	171	80	0
1957	9454	167	84	0
1958	9496	165	86	0
1959	9542	164	88	0
1960	9585	162	89	0
1961	9636	161	90	0
1962	9679	158	93	0
1963	9730	157	94	0
1964	9771	156	95	0
1965	9818	155	97	0
1966	9862	155	97	0
1967	9908	156	97	0
