frame	time	x	y	burst
3052	35	329	295	0
3053	104	329	295	0
3054	160	329	294	0
3055	216	329	294	0
3056	272	329	294	0
3057	327	329	293	0
3058	386	329	293	0
3059	450	329	293	0
3060	508	329	293	0
3061	566	329	293	0
3062	638	329	293	0
3063	701	329	293	0
3064	753	329	292	0
3065	810	329	292	0
3066	865	329	292	0
3067	922	328	291	0
3068	977	328	291	0
3069	1032	328	291	0
3070	1089	328	291	0
3071	1155	328	291	0
3072	1210	328	291	0
3073	1268	328	290	0
3074	1335	328	289	0
3075	1392	329	289	0
3076	1448	329	289	0
3077	1505	329	289	0
3078	1558	329	289	0
3079	1617	330	289	0
3080	1682	330	289	0
3081	1741	330	290	0
3082	1800	330	290	0
3083	1857	330	290	0
3084	1914	331	289	0
3085	1972	331	289	0
3086	2026	331	289	0
3087	2085	332	290	0
3088	2145	332	290	0
3089	2208	333	290	0
3090	2264	333	290	0
3091	2322	335	289	0
3092	2389	336	289	0
3093	2450	336	289	0
3094	2505	336	289	0
3095	2565	336	289	0
3096	2619	336	289	0
3097	2674	336	289	0
3098	2730	336	289	0
3099	2786	336	289	0
3100	2843	336	289	0
3101	2907	336	289	0
3102	2974	336	289	0
3103	3030	336	289	0
3104	3094	336	289	0
3105	3153	336	289	0
3106	3213	336	289	0
3107	3291	336	289	0
3108	3357	336	289	0
3109	3421	336	289	0
3110	3473	336	289	0
3111	3529	336	289	0
3112	3596	336	289	0
3113	3649	336	289	0
3114	3714	336	289	0
3115	3768	336	289	0
3116	3823	336	289	0
3117	3881	336	289	0
3118	3938	336	289	0
3119	3996	336	289	0
3120	4059	336	289	0
3121	4112	336	289	0
3122	4167	336	289	0
3123	4222	336	289	0
3124	4290	336	289	0
3125	4353	336	289	0
3126	4404	336	289	0
3127	4463	336	289	0
3128	4529	336	289	0
3129	4583	336	289	0
3130	4650	336	289	0
3131	4705	336	289	0
3132	4772	337	289	0
3133	4828	337	289	0
3134	4883	337	290	0
3135	4946	337	289	0
3136	5000	337	289	0
3137	5065	337	289	0
3138	5120	337	288	0
3139	5176	337	289	0
3140	5234	337	290	0
3141	5306	337	291	0
3142	5371	337	291	0
3143	5427	335	291	0
3144	5479	334	291	0
3145	5534	335	292	0
3146	5589	335	292	0
3147	5649	334	292	0
3148	5714	334	292	0
3149	5769	335	293	0
3150	5827	334	293	0
3151	5881	334	293	0
3152	5937	334	293	0
3153	6004	334	293	0
3154	6058	334	293	0
3155	6114	334	294	0
3156	6174	333	294	0
3157	6230	333	294	0
3158	6309	333	294	0
3159	6366	333	294	0
3160	6432	333	294	0
3161	6483	333	294	0
3162	6554	332	295	0
3163	6607	332	295	0
3164	6662	332	295	0
3165	6720	332	295	0
3166	6778	332	295	0
3167	6835	331	297	0
3168	6907	331	297	0
3169	6964	331	298	0
3170	7019	332	298	0
3171	7087	331	299	0
3172	7141	331	299	0
3173	7195	331	300	0
3174	7256	331	300	0
3175	7312	331	300	0
3176	7366	331	300	0
3177	7422	332	301	0
