"","id","group","speed_mm_p_s","speed_cm_p_min.1","speed_cm_p_min.2","speed_cm_p_min.3","speed_cm_p_min.4","speed_cm_p_min.5","distance_traveled_p_min","number_of_walks","turning_angle","meander","activitytime_ST","act_bouts_ST","pause_duration_ST","numb_pause_ST","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","stripe_deviation"
"34","133_CSGR_2","CS_GR",16.923732231938,10.1542393391628,20.3084786783256,30.4627180174884,40.6169573566512,50.771196695814,5.60566662480718,2,7.61646201928723,0.438617561039953,140.89999961853,1.69999992847443,1.85000002384186,44,132.60000038147,1.60000002384186,2.54999995231628,38,0.805496828752643,0.780262518230433,46.594318450027
"35","134_CSGR_3","CS_GR",18.4239384120402,11.0543630472241,22.1087260944483,33.1630891416724,44.2174521888965,55.2718152361206,8.49310717699882,5,6.08820644170701,0.328604002943676,165.199999809265,3.5,1.29999995231628,19,165.600000143051,2.44999992847443,2.30000019073486,19,0.850877192982456,0.975490196078431,48.5289934057831
"36","135_CSGR_4","CS_GR",20.6621090800896,12.3972654480538,24.7945308961076,37.1917963441613,49.5890617922151,61.9863272402689,5.55964336146671,3,5.80158688764672,0.270540487256028,113.500000476837,2,2.35000002384186,26,111.599999904633,1.40000009536743,2.79999995231628,23,0.408212560386473,0.249655172413793,41.0746320439575
"37","136_CSGR_5","CS_GR",16.1111219749292,9.66667318495751,19.333346369915,29.0000195548725,38.66669273983,48.3333659247875,3.40245522379182,4,6.95694762021851,0.440377714296643,86.1000003814697,1.29999995231628,3.04999995231628,30,96.200001001358,1.30000019073486,3.19999980926514,34,0.635499207606973,0.490725126475548,46.4075698992397
"38","137_CSGR_6","CS_GR",19.3075455845623,11.5845273507374,23.1690547014747,34.7535820522121,46.3381094029494,57.9226367536868,7.19675898427424,5,6.55725842597903,0.334693422901335,137.299999237061,3.40000009536743,2.20000004768372,21,134.899999856949,2.29999995231628,3.35000002384186,20,0.854883720930233,0.99896265560166,44.87890108823
"39","138_CSGR_7","CS_GR",19.4363640306761,11.6618184184056,23.3236368368113,34.9854552552169,46.6472736736225,58.3090920920282,11.9139790826552,7,6.42959137648561,0.323695550474203,225.799999952316,5.79999995231628,0.900000095367432,23,222.199999332428,5.70000004768372,3.14999997615814,22,0.776418242491657,0.957555178268251,37.8875603597341
"40","139_CSGR_8","CS_GR",16.1692479686313,9.70154878117881,19.4030975623576,29.1046463435364,38.8061951247152,48.507743905894,12.7725445437883,14,6.91439912250809,0.403125447877275,281.900000095367,9.75,0.599999904632568,21,280.799999952316,12.5,1.19999992847443,14,0.931828242585215,0.997311827956989,47.1584035659532
"41","140_CSGR_9","CS_GR",21.3201846267904,12.7921107760743,25.5842215521485,38.3763323282228,51.168443104297,63.9605538803713,7.51131351761901,9,6.2639125004641,0.284905026966516,149.799999713898,1.90000009536743,1.59999990463257,35,133.200000286102,1.40000009536743,2.29999995231628,40,0.457089552238806,0.648886587260487,37.9678491232716
"42","141_CSGR_10","CS_GR",19.4199924877208,11.6519954926325,23.303990985265,34.9559864778975,46.60798197053,58.2599774631625,5.13351417891908,1,6.49230663503251,0.331821281461747,105.899999856949,2.60000002384186,1.60000014305115,25,99.9000000953674,1.94999992847443,1.90000009536743,27,0.858407079646018,0.976491862567812,46.5257488560522
"43","142_CSGR_11","CS_GR",13.5580020510142,8.1348012306085,16.269602461217,24.4044036918255,32.539204922434,40.6740061530425,2.77589142146031,4,9.56503364092388,0.659088902207716,85.6999998092651,8.95000004768372,1.95000016689301,8,86.5999994277954,0.899999976158142,3.05000007152557,10,0.965337954939341,0.999175597691674,41.2170255827141
"44","143_CSGR_12","CS_GR",18.165457148177,10.8992742889062,21.7985485778124,32.6978228667186,43.5970971556248,54.4963714445311,7.02557269164634,8,7.32622270596246,0.378436970197911,140.400000572205,5,2.29999995231628,23,141.499999761581,1.20000004768372,2.5,26,0.896193771626298,0.995668651867894,46.5221596557472
"45","144_CSGR_13","CS_GR",15.4517128574168,9.2710277144501,18.5420554289002,27.8130831433503,37.0841108578004,46.3551385722505,10.3842466486076,10,6.80953080363043,0.417758536986142,238.600000143051,3.69999992847443,1.70000004768372,22,240.300000905991,2.29999995231628,1.89999985694885,23,0.756503642039542,0.104532839962997,40.8598052019759
"46","145_CSGR_14","CS_GR",18.9520326447861,11.3712195868717,22.7424391737433,34.113658760615,45.4848783474866,56.8560979343583,12.6708143268478,17,6.39102653208435,0.338783854418358,230.600000143051,9.5,0.700000047683716,12,228.999999523163,7.89999985694885,1.45000004768372,12,0.983184965380811,0.995914198161389,44.2059349843882
"47","146_CSGR_15","CS_GR",18.491725330565,11.095035198339,22.1900703966781,33.2851055950171,44.3801407933561,55.4751759916951,8.68328257742314,9,5.80133485028807,0.307170820935802,162.400000810623,2.90000009536743,2.84999990463257,14,158.300000429153,1.39999997615814,3.59999990463257,19,0.822382671480144,0.208668730650155,51.815330344745
"48","147_CSGR_16","CS_GR",16.4201401350745,9.85208408104471,19.7041681620894,29.5562522431341,39.4083363241788,49.2604204052236,12.9003558040642,19,5.83981841715436,0.347964419326739,257,33.9499999284744,1.70000004768372,7,256,33.4000000953674,1.59999990463257,7,0.972413793103448,0.994143484626647,46.010462313016
"49","148_CSGR_17","CS_GR",19.6980639036935,11.8188383422161,23.6376766844322,35.4565150266483,47.2753533688644,59.0941917110805,16.1281087232465,15,6.27618351763794,0.299657663970282,275.400000095367,13.6000000238419,1.09999990463257,11,274.900000333786,16.3000001907349,1.29999995231628,10,0.791907514450867,0.975903614457831,43.1646502887132
"50","149_CSGR_18","CS_GR",16.903227380505,10.141936428303,20.283872856606,30.425809284909,40.567745713212,50.7096821415151,7.75659136430208,4,7.21044007912986,0.39764897103262,169.699999094009,2.29999995231628,3.40000009536743,24,167.999999046326,2.75,5,21,0.94213649851632,0.990338164251208,58.9320188695417
"51","150_CSGR_19","CS_GR",17.2415701972482,10.3449421183489,20.6898842366978,31.0348263550467,41.3797684733956,51.7247105917445,9.3488833148148,5,5.36923125374974,0.316109478559169,185.300000667572,5.80000019073486,2.10000014305115,18,189.200000286102,2.70000004768372,2.60000014305115,21,0.99002493765586,0.992826398852224,49.6308544042347
"52","151_CSGR_20","CS_GR",19.0353487207091,11.4212092324255,22.842418464851,34.2636276972765,45.684836929702,57.1060461621274,9.07821624662567,8,6.39468564850978,0.330719471347947,171.299999952316,4.90000009536743,2.30000007152557,20,167.000000238419,2.85000002384186,3.10000014305115,21,0.735042735042735,0.867665418227216,38.3264079413742
"53","152_CSGR_21","CS_GR",18.1349507120847,10.8809704272508,21.7619408545016,32.6429112817524,43.5238817090032,54.404852136254,11.8118721434337,12,6.01773210913379,0.321905212847571,224.099999189377,5.39999985694885,2.89999997615814,16,222.199998617172,4.89999997615814,3,15,0.973767051416579,0.992720655141037,47.7137337674569
"54","153_CSGR_22","CS_GR",16.4804056359413,9.88824338156477,19.7764867631295,29.6647301446943,39.5529735262591,49.4412169078239,7.56888046575578,9,6.30878145984881,0.360830138561112,170.700000524521,1.79999995231628,2,24,169.299999475479,1.59999990463257,2.5,27,0.941660433807031,0.955741626794258,43.5038583176911
"55","154_CSGR_23","CS_GR",15.6747184690059,9.40483108140356,18.8096621628071,28.2144932442107,37.6193243256143,47.0241554070178,6.39172453165816,6,7.80901921450023,0.477328243221702,164.10000038147,1.70000004768372,2,33,164.799999952316,1.25,2.5,33,0.95176571920758,0.995533221663875,41.3104725926822
"56","155_CSGR_24","CS_GR",14.7909050528541,8.87454303171246,17.7490860634249,26.6236290951374,35.4981721268498,44.3727151585623,8.31507507116893,11,7.19443342874726,0.471998919050896,208.499999523163,6.59999990463257,0.900000095367432,13,207.300000905991,6.55000007152557,1.5,13,0.954795357361026,0.995614035087719,45.9828319644349
"57","156_CSGR_25","CS_GR",15.6463439303658,9.3878063582195,18.775612716439,28.1634190746585,37.551225432878,46.9390317910975,6.66858463583459,9,6.43924000566508,0.390747294094495,149.499999761581,18.4000000953674,0.900000095367432,5,151.799999713898,12.0999999046326,2.75,6,0.933227344992051,0.984009137635637,46.083919914679
"58","157_CSGR_26","CS_GR",14.7468973165756,8.84813838994536,17.6962767798907,26.5444151698361,35.3925535597814,44.2406919497268,7.81450032654643,5,6.86032925648926,0.454569439437998,196.699999809265,6.29999995231628,0.900000095367432,20,192.999999761581,8,1.55000007152557,18,0.826649417852523,0.980742778541953,50.4287310529408
"59","158_CSGR_27","CS_GR",14.4387968629331,8.66327811775987,17.3265562355197,25.9898343532796,34.6531124710395,43.3163905887994,5.52516253665043,4,6.25403274391671,0.409079639127467,148.199999809265,10.1499999761581,4.85000002384186,14,145.699999570847,5.74999988079071,5.45000004768372,14,0.705412599822538,0.823310271420969,45.5869761011741
"60","159_CSGR_28","CS_GR",17.2830666452526,10.3698399871516,20.7396799743031,31.1095199614547,41.4793599486063,51.8491999357579,6.77007869792151,0,8.1407264555614,0.425405643838574,175.699997186661,1.69999992847443,1.5,57,168.699998617172,1.55000007152557,1.60000014305115,53,0.355263157894737,0.297576070139247,36.6240248781105
"61","160_CSGR_29","CS_GR",15.3916040059173,9.23496240355038,18.4699248071008,27.7048872106511,36.9398496142015,46.1748120177519,5.11046823235611,1,7.4592221637666,0.464567739491398,142.699999332428,2.5,1.55000007152557,38,141.499998569489,1.79999995231628,2.29999995231628,39,0.759916492693111,0.955012224938875,56.1278005112477
"62","161_CSGR_30","CS_GR",14.1390087944588,8.48340527667526,16.9668105533505,25.4502158300258,33.933621106701,42.4170263833763,7.75947160237306,9,7.69259215524818,0.513587036323003,206.599999904633,4.20000004768372,1.95000004768372,22,205.099999666214,2.84999990463257,2.59999990463257,23,0.759351620947631,0.656897784131523,39.0262436056848
"63","162_CSGR_31","CS_GR",11.3476996921128,6.80861981526768,13.6172396305354,20.425859445803,27.2344792610707,34.0430990763384,3.14855911846723,1,11.4179723540666,0.915301364137105,135.200000524521,1.30000019073486,1.39999985694885,47,136.199999570847,0.900000095367432,1.79999995231628,50,0.342105263157895,0.419527418635756,33.2042189690096
"64","163_CSGR_32","CS_GR",17.635868227338,10.5815209364028,21.1630418728056,31.7445628092085,42.3260837456113,52.9076046820141,9.35303849698998,1,9.11640128118654,0.49896249028085,224.600001096725,2.30000019073486,1.10000002384186,38,218.700000286102,2.04999995231628,1.60000014305115,33,0.92020592020592,0.830227743271222,35.8803325362448
"65","164_DS177_1","DS_177",14.1377392891878,8.48264357351269,16.9652871470254,25.4479307205381,33.9305742940507,42.4132178675634,7.67674507665672,9,8.39600879240154,0.537025078251824,225.199999809265,6.20000004768372,0.799999952316284,27,236.099999666214,8.39999985694885,1.64999997615814,18,-0.238210399032648,0.00815418828762046,8.96802975807531
"66","165_DS177_2","DS_177",16.1241049705342,9.67446298232055,19.3489259646411,29.0233889469616,38.6978519292822,48.3723149116027,5.203291333272,8,6.61082683102668,0.371225793192143,122.799999713898,8.54999995231628,2.29999995231628,13,120.099998950958,6.94999992847443,3.29999995231628,15,-0.236363636363636,0.415797317436662,7.22399692698782
"67","166_DS177_3","DS_177",22.1222227773838,13.2733336664303,26.5466673328605,39.8200009992908,53.093334665721,66.3666683321513,8.94944612305082,10,5.37519820958689,0.230358006417228,172.100000619888,6.20000004768372,4.5,23,163.900000572205,4.04999995231628,4.49999988079071,26,-0.336923076923077,-0.082795067527892,6.23318794009905
"68","167_DS177_4","DS_177",17.1911952369054,10.3147171421432,20.6294342842865,30.9441514264297,41.2588685685729,51.5735857107162,6.01219375786973,11,6.40435272638137,0.34840009997864,143.100000858307,2.44999992847443,1.44999992847443,32,136.500000715256,1.94999992847443,2.70000004768372,32,-0.170411985018727,-0.296450939457203,10.1637790283867
"69","168_DS177_5","DS_177",17.0487005301441,10.2292203180865,20.458440636173,30.6876609542594,40.9168812723459,51.1461015904324,9.75611122031683,12,6.1161725009556,0.325939953957047,225.699999809265,5.5,1.5,30,218.299999475479,6.19999980926514,1.89999997615814,30,-0.248283752860412,0.431075697211155,7.25690932349991
"70","169_DS177_6","DS_177",13.7624447508806,8.25746685052835,16.5149337010567,24.772400551585,33.0298674021134,41.2873342526417,0.569490823434607,0,8.95262388295116,0.575907692486555,15.5,2.09999990463257,41.0999999046326,5,15.8999993801117,0.100000143051147,19.2000000476837,13,-0.576271186440678,-0.995147313691508,11.2554457266357
"71","170_DS177_7","DS_177",19.3710581656591,11.6226348993955,23.245269798791,34.8679046981865,46.490539597582,58.1131744969774,7.65418894014937,12,5.89696187831987,0.271071819197892,148.799999713898,3.5,5.70000004768372,15,144.400000333786,1,5.30000019073486,19,-0.197421434327156,0.30533484676504,5.27290880702842
"72","171_DS177_8","DS_177",14.2196757848148,8.5318054708889,17.0636109417778,25.5954164126667,34.1272218835556,42.6590273544445,10.5262658034409,19,8.02268728495919,0.519023190655243,275.599999904633,15.3999998569489,0.799999952316284,14,273.500000715256,16.4500000476837,2.39999985694885,11,0.0788418708240535,0.480211081794195,8.20249197911865
"73","172_DS177_9","DS_177",16.9964123475478,10.1978474085287,20.3956948170574,30.593542225586,40.7913896341147,50.9892370426434,9.44222798665059,20,7.48203593502014,0.417740186970272,215.400000572205,9,1.34999990463257,20,213.999999284744,7.14999985694885,4.70000004768372,15,-0.268041237113402,-0.212410501193317,8.64746380370288
"74","173_DS177_10","DS_177",16.9884187814865,10.1930512688919,20.3861025377838,30.5791538066757,40.7722050755675,50.9652563444594,9.89259867825805,23,6.95006419304064,0.380298015020526,217.799999237061,7.19999992847443,1.59999990463257,29,213.799998760223,5.64999997615814,2.40000009536743,31,-0.22075055187638,0.828715365239295,5.71426399387691
"75","174_DS177_11","DS_177",14.2077240546536,8.52463443279215,17.0492688655843,25.5739032983765,34.0985377311686,42.6231721639608,9.24687801814811,18,6.91773391057898,0.460961169997054,256.500000715256,7.65000009536743,1.39999985694885,23,245.699998855591,8.60000002384186,2.40000009536743,21,-0.32681420483788,0.0792452830188679,11.8040533129813
"76","175_DS177_12","DS_177",17.8403579293703,10.7042147576222,21.4084295152444,32.1126442728666,42.8168590304888,53.521073788111,10.4471069162528,18,6.69604656831772,0.322824951943584,231.199999332428,7.10000014305115,1.10000014305115,27,224.200000047684,2.5,1.70000004768372,29,0.163778647288988,0.871710526315789,10.5415450156656
"77","176_DS177_13","DS_177",21.7255555498058,13.0353333298835,26.070666659767,39.1059999896505,52.141333319534,65.1766666494175,3.74017328999971,4,4.76757827942719,0.198435098482012,65.3000004291534,2.25000011920929,6.44999992847443,16,60.6999995708466,0.100000143051147,4.85000002384186,32,-0.489833641404806,-0.553208773354996,4.50180058068914
"78","177_DS177_14","DS_177",20.3535862764415,12.2121517658649,24.4243035317298,36.6364552975948,48.8486070634597,61.0607588293246,12.1437805587724,25,6.07450359794356,0.275289950534508,210.999999523163,13.5999999046326,3.80000007152557,10,207.5,7.59999990463257,3.89999997615814,12,0.0236813778256189,0.858515283842795,9.58474546434843
"79","178_DS177_15","DS_177",19.5322432193351,11.7193459316011,23.4386918632021,35.1580377948032,46.8773837264043,58.5967296580054,13.2766095430417,26,5.35327029567624,0.264638663989068,252.799999713898,15.7999999523163,1.70000004768372,15,248.5,15,2.09999990463257,15,0.0255932992089344,0.962529274004684,8.44075860318785
"80","179_DS177_16","DS_177",16.5448763568098,9.92692581408586,19.8538516281717,29.7807774422576,39.7077032563434,49.6346290704293,9.22863276189592,13,6.64651090607568,0.378957525351367,167.700000286102,11.1000001430511,5.29999995231628,11,163.399998903275,9.59999990463257,7.20000016689301,12,0.0575635876840696,0.750682438580528,8.72258925687342
"81","180_DS177_17","DS_177",18.1075218754699,10.864513125282,21.7290262505639,32.5935393758459,43.4580525011278,54.3225656264098,7.27062734475944,11,5.90081409914931,0.304538848804886,153.299999952316,6.14999997615814,10.2999999523163,13,148.999999761581,2.45000004768372,6.59999990463257,19,-0.212903225806452,-0.155984117980715,8.82471322149887
"82","181_DS177_18","DS_177",18.4279819750553,11.0567891850332,22.1135783700663,33.1703675550995,44.2271567401327,55.2839459251659,4.44040435052236,8,6.90355391972046,0.350611482996086,103.500000476837,3.30000007152557,2.39999985694885,25,96.9000000953674,2.39999985694885,2.35000002384186,30,-0.0395778364116095,0.688195991091314,10.6856343466095
"83","182_DS177_19","DS_177",13.2342677793259,7.94056066759556,15.8811213351911,23.8216820027867,31.7622426703822,39.7028033379778,9.39820783847436,14,7.38698920380699,0.520693642306719,254.999999284744,13.5,1,13,253.900000095367,13.2000000476837,1.89999985694885,11,0.0821852731591449,0.333333333333333,12.288811304528
