frame	time	x	y	burst
96333	55	276	54	0
96334	113	277	52	0
96335	178	277	51	0
96336	241	277	51	0
96337	322	278	51	0
96338	386	278	51	0
96339	449	278	53	0
96340	509	277	55	0
96341	571	275	56	0
96342	640	275	59	0
96343	710	274	62	0
96344	787	271	65	0
96345	840	270	68	0
96346	913	268	70	0
96347	977	267	71	0
96348	1051	266	72	0
96349	1122	265	73	0
96350	1180	265	73	0
96351	1253	265	73	0
96352	1321	264	71	0
96353	1376	260	68	0
96354	1443	258	65	0
96355	1511	257	62	0
96356	1586	257	61	0
96357	1655	254	57	0
96358	1710	253	55	0
96359	1772	253	54	0
96360	1832	253	55	0
96361	1892	253	55	0
96362	1955	253	55	0
96363	2020	252	55	0
96364	2084	252	55	0
96365	2160	252	57	0
96366	2232	250	58	0
96367	2300	249	59	0
96368	2365	247	60	0
96369	2422	247	60	0
96370	2493	247	60	0
96371	2549	247	62	0
96372	2611	247	64	0
96373	2669	248	66	0
96374	2730	247	68	0
96375	2818	248	68	0
96376	2881	248	70	0
96377	2955	247	71	0
96378	3027	247	70	0
96379	3094	246	69	0
96380	3154	243	67	0
96381	3214	242	64	0
96382	3277	241	62	0
96383	3364	239	57	0
96384	3439	238	56	0
96385	3492	238	55	0
96386	3555	238	55	0
96387	3618	239	55	0
96388	3688	240	55	0
96389	3745	241	57	0
96390	3809	244	57	0
96391	3868	246	58	0
96392	3944	248	57	0
96393	4004	251	56	0
96394	4081	254	54	0
96395	4139	255	54	0
96396	4200	256	55	0
96397	4272	257	57	0
96398	4353	258	58	0
96399	4415	260	60	0
96400	4473	261	62	0
96401	4533	263	64	0
96402	4608	262	65	0
96403	4681	263	67	0
96404	4740	263	67	0
96405	4804	264	69	0
96406	4881	264	68	0
96407	4948	265	67	0
96408	5008	265	66	0
96409	5086	266	64	0
96410	5148	266	64	0
96411	5209	267	60	0
96412	5270	268	57	0
96413	5343	269	55	0
96414	5401	269	53	0
96415	5461	269	53	0
96416	5523	269	53	0
96417	5581	268	53	0
96418	5649	267	53	0
96419	5713	266	53	0
96420	5786	264	53	0
96421	5842	263	55	0
96422	5903	261	55	0
96423	5986	261	56	0
96424	6053	258	57	0
96425	6120	258	57	0
96426	6178	258	57	0
96427	6244	258	57	0
96428	6331	258	57	0
96429	6387	259	57	0
96430	6449	260	58	0
96431	6523	261	59	0
96432	6600	262	62	0
96433	6657	264	64	0
96434	6728	264	66	0
96435	6786	265	67	0
96436	6849	265	67	0
96437	6919	266	68	0
96438	6989	267	67	0
96439	7044	269	66	0
96440	7104	269	66	0
96441	7178	270	64	0
96442	7252	272	62	0
96443	7320	275	57	0
96444	7386	277	53	0
96445	7448	280	50	0
96446	7524	280	50	0
96447	7582	281	51	0
96448	7648	281	52	0
96449	7719	283	52	0
96450	7776	285	54	0
96451	7837	287	55	0
96452	7904	288	55	0
96453	7985	289	56	0
96454	8049	292	57	0
96455	8116	293	57	0
96456	8186	295	57	0
96457	8242	295	57	0
96458	8304	296	57	0
96459	8385	296	57	0
96460	8441	296	57	0
96461	8500	297	57	0
96462	8571	298	57	0
96463	8639	300	58	0
96464	8711	302	58	0
96465	8770	305	58	0
96466	8849	306	56	0
96467	8906	306	55	0
96468	8965	306	53	0
96469	9034	307	52	0
96470	9101	307	52	0
96471	9157	307	52	0
96472	9217	308	52	0
96473	9280	308	53	0
96474	9341	308	54	0
96475	9408	308	55	0
96476	9465	310	59	0
96477	9525	310	62	0
96478	9591	310	65	0
96479	9651	310	69	0
96480	9726	310	73	0
96481	9795	310	76	0
96482	9862	310	81	0
96483	9919	309	84	0
96484	9985	308	86	0
96485	10054	307	90	0
96486	10112	306	94	0
96487	10174	305	96	0
96488	10232	304	100	0
96489	10291	302	104	0
96490	10350	302	107	0
96491	10412	301	109	0
96492	10475	299	114	0
96493	10544	298	118	0
96494	10602	296	124	0
96495	10682	295	128	0
96496	10740	293	134	0
96497	10817	293	138	0
96498	10886	291	146	0
96499	10955	290	149	0
96500	11013	290	155	0
96501	11073	289	158	0
96502	11134	288	163	0
96503	11212	287	168	0
96504	11272	286	172	0
96505	11351	285	176	0
96506	11407	285	183	0
96507	11469	285	185	0
96508	11535	285	190	0
96509	11616	285	194	0
96510	11684	285	198	0
96511	11753	284	200	0
96512	11819	281	202	0
96513	11886	279	203	0
96514	11954	277	205	0
96515	12013	275	206	0
96516	12074	274	206	0
96517	12134	274	205	0
96518	12232	272	203	0
96519	12298	270	198	0
96520	12357	269	196	0
96521	12441	267	195	0
96522	12502	267	195	0
96523	12574	267	195	0
96524	12634	267	197	0
96525	12691	267	198	0
96526	12752	268	200	0
96527	12822	267	203	0
96528	12893	270	209	0
96529	12949	270	213	0
96530	13010	272	217	0
96531	13073	273	218	0
96532	13150	273	223	0
96533	13218	273	227	0
96534	13285	273	235	0
96535	13353	273	240	0
96536	13422	272	245	0
96537	13480	271	248	0
96538	13549	270	253	0
96539	13612	268	259	0
96540	13674	268	263	0
96541	13746	267	269	0
96542	13818	266	274	0
96543	13876	265	280	0
96544	13950	265	285	0
96545	14007	265	289	0
96546	14083	265	294	0
96547	14144	265	302	0
96548	14203	265	305	0
96549	14268	266	310	0
96550	14346	266	314	0
96551	14415	265	320	0
96552	14471	265	324	0
96553	14550	265	329	0
96554	14606	265	337	0
96555	14682	265	339	0
96556	14747	265	342	0
96557	14817	267	345	0
96558	14880	267	350	0
96559	14943	268	354	0
96560	15002	270	357	0
96561	15068	272	361	0
96562	15146	273	365	0
96563	15211	275	369	0
96564	15270	276	374	0
96565	15338	276	379	0
96566	15398	277	384	0
96567	15465	278	389	0
96568	15523	278	393	0
96569	15583	278	398	0
96570	15648	279	399	0
96571	15717	278	404	0
96572	15789	277	408	0
96573	15857	277	411	0
96574	15918	277	416	0
96575	15983	277	418	0
96576	16048	277	421	0
96577	16114	278	425	0
96578	16181	279	430	0
96579	16249	280	433	0
96580	16321	282	437	0
96581	16376	283	440	0
96582	16437	283	440	0
96583	16511	283	440	0
96584	16575	282	439	0
96585	16657	282	438	0
96586	16721	281	436	0
96587	16777	280	436	0
96588	16838	279	436	0
96589	16899	276	437	0
96590	16969	273	437	0
96591	17033	272	437	0
96592	17097	271	437	0
96593	17178	271	436	0
96594	17249	271	432	0
96595	17313	270	427	0
96596	17382	270	425	0
96597	17450	270	422	0
96598	17519	270	418	0
96599	17586	270	413	0
96600	17648	269	409	0
96601	17716	269	407	0
96602	17777	268	403	0
96603	17837	268	399	0
96604	17907	267	395	0
96605	17987	266	390	0
96606	18069	265	386	0
96607	18142	263	378	0
96608	18209	262	373	0
96609	18281	261	369	0
96610	18363	260	364	0
96611	18444	259	356	0
96612	18513	258	351	0
96613	18581	257	343	0
96614	18650	256	341	0
96615	18720	256	336	0
96616	18785	254	329	0
96617	18849	253	324	0
96618	18910	253	321	0
96619	18971	253	316	0
96620	19050	253	311	0
96621	19123	252	307	0
96622	19190	252	300	0
96623	19256	252	295	0
96624	19317	252	289	0
96625	19394	252	284	0
96626	19461	251	280	0
96627	19517	251	275	0
96628	19581	250	273	0
96629	19653	250	266	0
96630	19710	250	260	0
96631	19772	250	258	0
96632	19843	250	253	0
96633	19912	249	249	0
96634	19971	249	244	0
96635	20049	249	240	0
96636	20115	248	234	0
96637	20185	248	229	0
96638	20257	248	227	0
96639	20313	248	221	0
96640	20384	248	220	0
96641	20448	247	215	0
96642	20509	246	213	0
96643	20576	245	209	0
96644	20633	245	205	0
96645	20694	244	200	0
96646	20768	244	196	0
96647	20843	244	192	0
96648	20914	244	189	0
96649	20968	244	185	0
96650	21049	244	183	0
96651	21119	244	181	0
96652	21185	244	174	0
96653	21248	244	169	0
96654	21318	245	167	0
96655	21382	247	160	0
96656	21443	247	158	0
96657	21520	248	153	0
96658	21581	249	147	0
96659	21642	249	145	0
96660	21703	250	141	0
96661	21762	250	136	0
96662	21834	251	132	0
96663	21892	252	127	0
96664	21955	252	123	0
96665	22020	253	119	0
96666	22079	253	114	0
96667	22140	254	112	0
96668	22216	254	107	0
96669	22274	254	103	0
96670	22335	254	99	0
96671	22397	254	95	0
96672	22474	255	92	0
96673	22529	256	90	0
96674	22599	256	90	0
96675	22662	256	90	0
96676	22722	256	90	0
96677	22782	257	90	0
96678	22850	257	91	0
96679	22911	260	91	0
96680	22970	261	91	0
96681	23032	263	92	0
96682	23116	266	92	0
96683	23186	268	92	0
96684	23248	269	92	0
96685	23326	269	92	0
96686	23393	269	92	0
96687	23460	268	91	0
96688	23528	267	89	0
96689	23599	266	85	0
96690	23670	265	82	0
96691	23730	265	79	0
96692	23797	263	75	0
96693	23855	263	72	0
96694	23917	262	66	0
96695	23984	261	63	0
