frame	time	x	y	burst
45992	74	369	166	0
45993	137	369	164	0
45994	181	368	162	0
45995	232	366	157	0
45996	298	366	153	0
45997	340	365	151	0
45998	387	365	149	0
45999	435	365	147	0
46000	478	365	145	0
46001	520	364	140	0
46002	572	363	137	0
46003	614	362	132	0
46004	664	361	130	0
46005	735	360	121	0
46006	781	360	119	0
46007	822	360	117	0
46008	870	359	114	0
46009	912	359	109	0
46010	959	358	106	0
46011	1004	358	104	0
46012	1048	357	98	0
46013	1099	357	96	0
46014	1144	355	91	0
46015	1198	355	89	0
46016	1240	355	87	0
46017	1292	355	83	0
46018	1336	354	79	0
46019	1380	354	79	0
46020	1430	354	79	0
46021	1472	354	77	0
46022	1518	353	75	0
46023	1568	353	74	0
46024	1612	353	74	0
46025	1654	353	74	0
46026	1744	353	74	0
46027	1806	353	74	0
46028	1854	353	74	0
46029	1897	353	74	0
46030	1943	353	75	0
46031	1992	353	75	0
46032	2037	353	75	0
46033	2081	353	75	0
46034	2124	353	75	0
46035	2171	353	75	0
46036	2220	353	75	0
46037	2268	353	75	0
46038	2312	353	75	0
46039	2364	353	75	0
46040	2407	353	75	0
46041	2449	353	75	0
46042	2497	353	75	0
46043	2540	353	74	0
46044	2584	353	74	0
46045	2628	353	74	0
46046	2671	353	74	0
46047	2722	353	75	0
46048	2770	353	75	0
46049	2812	352	75	0
46050	2859	352	76	0
46051	2907	352	77	0
46052	2949	353	78	0
46053	2999	353	78	0
46054	3044	353	79	0
46055	3093	352	79	0
46056	3139	353	80	0
46057	3185	352	81	0
46058	3238	352	81	0
46059	3281	352	81	0
46060	3332	352	81	0
46061	3376	352	81	0
46062	3425	352	81	0
46063	3468	352	81	0
46064	3511	352	81	0
46065	3562	352	81	0
46066	3605	352	81	0
46067	3650	352	81	0
46068	3702	352	81	0
46069	3743	352	81	0
46070	3785	352	81	0
46071	3832	352	81	0
46072	3878	352	81	0
46073	3931	352	81	0
46074	3976	352	81	0
46075	4020	352	81	0
46076	4071	352	81	0
46077	4114	351	82	0
46078	4165	351	82	0
46079	4209	351	83	0
46080	4252	351	84	0
46081	4296	352	84	0
46082	4338	352	84	0
46083	4380	353	85	0
46084	4428	353	86	0
46085	4473	352	87	0
46086	4514	353	87	0
46087	4558	352	88	0
46088	4601	352	88	0
46089	4647	352	88	0
46090	4690	352	88	0
46091	4734	352	88	0
46092	4776	352	88	0
46093	4825	351	89	0
46094	4875	351	89	0
46095	4921	351	89	0
46096	4968	351	89	0
46097	5010	351	89	0
46098	5062	352	89	0
46099	5107	351	90	0
46100	5152	351	90	0
46101	5197	351	90	0
46102	5239	351	90	0
46103	5283	351	90	0
46104	5334	351	90	0
46105	5376	351	90	0
46106	5424	351	90	0
46107	5468	351	90	0
