frame	time	x	y	burst
1688	33	239	252	0
1689	165	240	250	0
1690	208	241	245	0
1691	264	243	238	0
1692	311	243	235	0
1693	352	243	234	0
1694	400	242	232	0
1695	445	241	228	0
1696	487	241	225	0
1697	537	241	220	0
1698	584	241	218	0
1699	634	241	216	0
1700	678	242	211	0
1701	719	242	208	0
1702	763	243	206	0
1703	806	243	203	0
1704	870	245	195	0
1705	935	246	189	0
1706	1000	246	185	0
1707	1041	247	182	0
1708	1082	247	180	0
1709	1124	247	178	0
1710	1167	248	175	0
1711	1211	249	170	0
1712	1255	250	167	0
1713	1296	250	165	0
1714	1347	250	164	0
1715	1398	251	159	0
1716	1444	252	157	0
1717	1486	251	153	0
1718	1530	251	151	0
1719	1571	251	149	0
1720	1613	252	144	0
1721	1654	252	142	0
1722	1704	252	139	0
1723	1749	253	136	0
1724	1795	254	131	0
1725	1843	254	129	0
1726	1898	255	122	0
1727	1939	255	119	0
1728	1983	255	116	0
1729	2031	255	111	0
1730	2075	255	109	0
1731	2116	255	106	0
1732	2158	255	103	0
1733	2203	255	100	0
1734	2244	256	94	0
1735	2286	256	92	0
1736	2331	256	90	0
1737	2373	256	84	0
1738	2417	256	82	0
1739	2461	256	79	0
1740	2503	257	77	0
1741	2544	257	72	0
1742	2595	256	71	0
1743	2640	256	70	0
1744	2681	256	65	0
1745	2722	255	63	0
1746	2765	255	62	0
1747	2832	256	59	0
1748	2873	256	59	0
1749	2914	256	59	0
1750	2955	256	59	0
1751	2999	256	59	0
1752	3040	256	60	0
1753	3082	256	60	0
1754	3124	256	60	0
1755	3165	257	60	0
1756	3207	258	60	0
1757	3248	259	60	0
1758	3289	259	60	0
1759	3335	259	60	0
1760	3377	260	59	0
1761	3418	260	59	0
1762	3459	261	59	0
1763	3504	262	59	0
1764	3550	262	59	0
1765	3590	263	59	0
1766	3636	264	58	0
1767	3744	268	54	0
1768	3797	269	52	0
1769	3843	269	51	0
1770	3886	271	46	0
1771	3931	271	44	0
1772	3972	271	40	0
1773	4014	271	37	0
1774	4054	270	36	0
1775	4139	270	36	0
1776	4187	270	36	0
1777	4233	270	36	0
1778	4274	270	36	0
1779	4318	271	38	0
1780	4367	272	39	0
1781	4408	271	40	0
1782	4452	272	40	0
1783	4507	272	41	0
1784	4548	272	43	0
1785	4594	269	44	0
1786	4639	268	45	0
1787	4682	268	46	0
1788	4739	269	47	0
1789	4781	269	47	0
1790	4824	270	48	0
1791	4867	270	48	0
1792	4935	270	48	0
1793	4977	270	48	0
1794	5019	272	48	0
1795	5065	273	47	0
1796	5108	274	46	0
1797	5150	276	45	0
1798	5207	277	44	0
1799	5248	280	42	0
1800	5311	282	41	0
1801	5352	285	39	0
1802	5398	286	38	0
1803	5440	286	38	0
1804	5491	286	38	0
1805	5547	287	36	0
1806	5589	288	36	0
1807	5633	288	36	0
1808	5676	288	37	0
1809	5740	286	40	0
1810	5781	286	40	0
1811	5856	286	41	0
1812	5900	284	42	0
1813	5975	284	43	0
1814	6020	285	45	0
1815	6099	284	45	0
1816	6142	285	48	0
1817	6191	284	49	0
1818	6270	284	49	0
1819	6332	284	53	0
1820	6373	284	53	0
1821	6417	284	53	0
1822	6479	284	54	0
1823	6535	284	57	0
1824	6578	284	57	0
1825	6631	284	58	0
1826	6673	285	60	0
1827	6731	285	63	0
1828	6801	286	66	0
1829	6842	286	68	0
1830	6883	286	69	0
1831	6929	287	71	0
1832	6970	287	74	0
