frame	time	x	y	burst
1278	33	175	328	0
1279	102	175	326	0
1280	158	175	324	0
1281	218	176	318	0
1282	282	176	316	0
1283	343	176	313	0
1284	420	176	308	0
1285	496	177	304	0
1286	555	177	297	0
1287	628	177	296	0
1288	685	178	289	0
1289	743	179	284	0
1290	816	179	281	0
1291	885	181	277	0
1292	943	183	274	0
1293	1006	185	271	0
1294	1073	187	268	0
1295	1136	189	264	0
1296	1198	192	260	0
1297	1260	195	256	0
1298	1323	196	254	0
1299	1393	198	251	0
1300	1456	201	245	0
1301	1514	203	241	0
1302	1570	204	239	0
1303	1627	206	235	0
1304	1687	207	234	0
1305	1745	209	231	0
1306	1811	212	226	0
1307	1870	214	222	0
1308	1939	215	219	0
1309	1997	216	216	0
1310	2060	217	214	0
1311	2126	218	211	0
1312	2187	220	208	0
1313	2243	221	204	0
1314	2304	220	200	0
1315	2366	220	197	0
1316	2423	219	196	0
1317	2485	218	191	0
1318	2544	217	188	0
1319	2615	217	183	0
1320	2681	216	180	0
1321	2736	215	174	0
1322	2793	215	172	0
1323	2852	215	170	0
1324	2911	214	166	0
1325	2972	214	163	0
1326	3043	213	160	0
1327	3112	213	156	0
1328	3170	214	152	0
1329	3245	215	150	0
1330	3313	219	146	0
1331	3381	222	142	0
1332	3439	224	140	0
1333	3500	227	135	0
1334	3564	229	131	0
1335	3623	230	129	0
1336	3682	232	124	0
1337	3755	233	120	0
1338	3808	234	114	0
1339	3878	234	111	0
1340	3940	235	106	0
1341	4004	236	102	0
1342	4059	237	98	0
1343	4121	237	96	0
1344	4186	238	94	0
1345	4252	239	90	0
1346	4308	239	89	0
1347	4364	240	86	0
1348	4437	242	85	0
1349	4493	244	85	0
1350	4561	246	85	0
1351	4628	247	86	0
1352	4683	249	88	0
1353	4748	249	89	0
1354	4827	250	91	0
1355	4892	251	93	0
1356	4947	251	94	0
1357	5005	250	95	0
1358	5073	249	96	0
1359	5135	248	97	0
1360	5227	248	97	0
1361	5282	248	97	0
1362	5341	248	97	0
1363	5412	248	97	0
1364	5481	246	99	0
1365	5535	244	102	0
1366	5602	243	104	0
1367	5660	242	106	0
1368	5722	242	108	0
1369	5784	240	112	0
1370	5854	238	117	0
1371	5918	236	122	0
1372	5987	235	124	0
1373	6044	233	129	0
1374	6116	232	133	0
1375	6185	231	137	0
1376	6239	229	144	0
1377	6299	229	146	0
1378	6364	229	151	0
1379	6431	229	156	0
1380	6493	230	160	0
1381	6558	231	165	0
1382	6625	231	171	0
1383	6686	231	173	0
1384	6744	233	180	0
1385	6816	233	183	0
1386	6890	235	188	0
1387	6953	236	192	0
1388	7015	238	199	0
1389	7077	239	202	0
1390	7131	240	206	0
1391	7193	241	211	0
1392	7258	242	213	0
1393	7321	243	217	0
1394	7382	244	221	0
1395	7448	245	225	0
1396	7508	247	230	0
1397	7579	248	234	0
1398	7641	250	238	0
1399	7712	251	242	0
1400	7779	252	245	0
1401	7846	254	250	0
1402	7905	255	254	0
1403	7963	257	257	0
1404	8031	258	261	0
1405	8093	260	265	0
1406	8156	260	268	0
1407	8230	261	270	0
1408	8298	263	275	0
1409	8362	264	278	0
1410	8426	265	282	0
1411	8491	265	285	0
1412	8554	266	289	0
1413	8614	267	291	0
1414	8679	267	295	0
1415	8737	266	298	0
1416	8796	264	301	0
1417	8860	263	303	0
1418	8926	262	306	0
1419	8986	261	308	0
1420	9046	261	310	0
1421	9111	260	314	0
1422	9170	260	318	0
1423	9236	262	322	0
1424	9298	263	326	0
1425	9361	265	330	0
1426	9428	266	332	0
1427	9496	268	338	0
1428	9557	270	341	0
1429	9614	270	343	0
1430	9674	271	347	0
1431	9738	272	351	0
1432	9806	273	354	0
1433	9864	273	357	0
1434	9919	273	359	0
1435	9977	273	361	0
1436	10036	273	363	0
1437	10095	272	365	0
1438	10155	271	368	0
1439	10214	271	368	0
1440	10270	269	371	0
1441	10336	267	374	0
1442	10402	266	378	0
1443	10464	265	382	0
1444	10530	264	387	0
1445	10597	263	392	0
1446	10662	263	396	0
1447	10727	263	401	0
1448	10793	264	404	0
1449	10857	265	410	0
1450	10924	266	415	0
1451	10986	267	419	0
1452	11054	268	422	0
1453	11120	268	428	0
1454	11194	268	429	0
1455	11264	268	430	0
1456	11330	268	430	0
1457	11392	268	429	0
1458	11455	267	427	0
1459	11507	267	427	0
1460	11575	267	427	0
1461	11639	267	427	0
1462	11699	267	426	0
1463	11767	268	425	0
1464	11840	269	424	0
1465	11903	269	424	0
1466	11966	270	423	0
1467	12031	271	424	0
1468	12093	272	424	0
1469	12156	273	424	0
1470	12220	275	425	0
1471	12282	275	425	0
1472	12348	275	424	0
1473	12416	276	423	0
1474	12491	275	422	0
1475	12557	275	419	0
1476	12615	274	417	0
1477	12681	274	416	0
1478	12750	274	414	0
1479	12816	272	412	0
1480	12892	271	409	0
1481	12953	270	406	0
1482	13014	269	405	0
1483	13076	269	403	0
1484	13134	267	401	0
1485	13199	266	398	0
1486	13261	265	395	0
1487	13324	265	394	0
1488	13387	265	394	0
1489	13453	265	392	0
1490	13525	264	390	0
1491	13592	264	389	0
1492	13656	263	386	0
1493	13720	261	382	0
1494	13784	261	381	0
1495	13843	258	379	0
1496	13904	256	378	0
1497	13969	256	379	0
1498	14029	252	378	0
1499	14090	249	377	0
1500	14156	248	378	0
1501	14227	247	380	0
1502	14295	246	382	0
1503	14359	245	383	0
1504	14422	242	386	0
1505	14489	239	388	0
1506	14557	237	388	0
1507	14620	234	387	0
1508	14687	232	386	0
1509	14758	231	385	0
1510	14825	227	383	0
1511	14891	222	380	0
1512	14951	221	379	0
1513	15014	218	379	0
1514	15071	214	377	0
1515	15134	210	375	0
1516	15198	207	373	0
1517	15263	203	372	0
1518	15329	199	372	0
1519	15389	196	372	0
1520	15450	194	373	0
1521	15520	191	374	0
1522	15590	187	377	0
1523	15657	185	377	0
1524	15722	186	377	0
1525	15788	186	377	0
