frame	time	x	y	burst
111737	36	246	395	0
111738	113	246	395	0
111739	189	246	395	0
111740	265	246	395	0
111741	334	246	395	0
111742	410	246	395	0
111743	478	246	395	0
111744	535	246	395	0
111745	604	246	395	0
111746	665	246	395	0
111747	731	246	395	0
111748	787	246	395	0
111749	848	246	395	0
111750	911	246	395	0
111751	969	247	395	0
111752	1044	247	395	0
111753	1108	247	395	0
111754	1186	247	395	0
111755	1242	247	394	0
111756	1300	246	394	0
111757	1361	246	395	0
111758	1444	247	396	0
111759	1506	248	396	0
111760	1570	248	396	0
111761	1627	248	395	0
111762	1688	249	395	0
111763	1758	250	394	0
111764	1815	252	391	0
111765	1876	252	390	0
111766	1953	251	388	0
111767	2019	252	385	0
111768	2077	252	385	0
111769	2138	252	385	0
111770	2200	252	385	0
111771	2270	252	385	0
111772	2329	252	385	0
111773	2403	252	385	0
111774	2457	252	385	0
111775	2553	252	385	0
111776	2619	252	385	0
111777	2689	252	385	0
111778	2761	252	385	0
111779	2826	252	385	0
111780	2885	252	385	0
111781	2953	252	385	0
111782	3035	252	385	0
111783	3094	252	385	0
111784	3160	252	385	0
111785	3229	252	385	0
111786	3299	252	385	0
111787	3363	252	385	0
111788	3435	252	385	0
111789	3495	252	385	0
111790	3563	252	385	0
111791	3630	252	385	0
111792	3690	252	385	0
111793	3751	252	385	0
111794	3820	252	385	0
111795	3878	252	385	0
111796	3955	252	385	0
111797	4015	252	385	0
111798	4088	253	385	0
111799	4149	252	386	0
111800	4209	252	386	0
111801	4277	252	387	0
111802	4353	252	388	0
111803	4425	252	391	0
111804	4492	253	394	0
111805	4552	253	395	0
111806	4615	253	396	0
111807	4694	253	396	0
111808	4758	253	396	0
111809	4831	253	396	0
111810	4899	253	396	0
111811	4972	253	396	0
111812	5037	253	396	0
111813	5094	253	396	0
111814	5162	253	396	0
111815	5222	253	396	0
111816	5308	253	396	0
111817	5373	253	396	0
111818	5442	253	396	0
111819	5529	253	396	0
111820	5594	253	396	0
111821	5664	253	395	0
111822	5730	253	394	0
111823	5799	253	394	0
111824	5867	253	394	0
111825	5925	253	393	0
111826	5996	252	393	0
111827	6056	252	392	0
111828	6118	252	392	0
111829	6181	252	392	0
111830	6243	251	391	0
111831	6321	249	390	0
111832	6391	249	389	0
111833	6449	247	387	0
111834	6524	247	387	0
111835	6591	246	387	0
111836	6663	246	387	0
111837	6730	246	386	0
111838	6788	246	385	0
111839	6849	245	385	0
111840	6912	245	384	0
111841	6984	245	383	0
111842	7042	244	381	0
111843	7125	243	380	0
111844	7197	242	378	0
111845	7264	241	373	0
111846	7320	239	370	0
111847	7380	238	366	0
111848	7442	238	364	0
111849	7528	237	360	0
111850	7594	236	355	0
111851	7653	235	351	0
111852	7716	234	348	0
111853	7779	234	346	0
111854	7847	233	346	0
111855	7920	233	345	0
111856	7979	233	346	0
111857	8040	233	345	0
111858	8101	233	346	0
111859	8169	233	346	0
111860	8241	233	345	0
111861	8293	233	346	0
111862	8358	233	345	0
111863	8421	233	346	0
111864	8505	233	345	0
111865	8568	233	345	0
111866	8636	233	345	0
111867	8693	233	345	0
111868	8756	233	345	0
111869	8825	233	345	0
111870	8885	233	345	0
111871	8949	233	345	0
111872	9010	234	345	0
111873	9064	234	346	0
111874	9122	234	345	0
111875	9185	234	345	0
111876	9258	235	344	0
111877	9328	236	342	0
111878	9399	238	337	0
111879	9464	239	332	0
111880	9521	240	328	0
111881	9582	241	325	0
111882	9656	241	320	0
111883	9724	241	312	0
111884	9803	241	310	0
111885	9857	240	303	0
111886	9914	240	300	0
111887	9998	239	297	0
111888	10063	238	289	0
111889	10137	237	284	0
111890	10204	236	279	0
111891	10262	236	275	0
111892	10325	236	275	0
111893	10390	236	274	0
111894	10462	236	274	0
111895	10530	236	274	0
111896	10601	236	274	0
111897	10657	236	274	0
111898	10718	236	274	0
111899	10791	236	274	0
111900	10846	236	275	0
111901	10912	236	275	0
111902	10980	235	276	0
111903	11039	235	277	0
111904	11101	235	277	0
111905	11161	235	277	0
111906	11221	235	278	0
111907	11296	235	278	0
111908	11351	234	279	0
111909	11411	234	280	0
111910	11503	234	280	0
111911	11560	234	281	0
111912	11626	234	281	0
111913	11692	235	282	0
111914	11771	235	282	0
111915	11828	234	283	0
111916	11888	234	283	0
111917	11963	235	284	0
111918	12036	235	285	0
111919	12110	237	286	0
111920	12168	237	287	0
111921	12240	237	287	0
111922	12294	237	287	0
111923	12358	238	287	0
111924	12428	238	288	0
111925	12499	238	291	0
111926	12572	238	293	0
111927	12640	239	295	0
111928	12697	241	297	0
111929	12760	243	300	0
111930	12820	244	303	0
111931	12886	246	305	0
111932	12953	248	309	0
111933	13010	249	312	0
111934	13078	250	314	0
111935	13157	251	316	0
111936	13226	252	319	0
111937	13297	253	324	0
111938	13352	253	327	0
111939	13412	253	330	0
111940	13493	253	332	0
111941	13550	254	336	0
111942	13611	255	340	0
111943	13688	255	344	0
111944	13747	255	348	0
111945	13808	255	351	0
111946	13870	255	354	0
111947	13935	255	358	0
111948	13994	255	362	0
111949	14054	256	365	0
111950	14119	256	367	0
111951	14181	259	373	0
111952	14262	259	374	0
111953	14329	260	377	0
111954	14392	261	379	0
111955	14453	261	380	0
111956	14514	261	380	0
111957	14581	261	380	0
111958	14661	261	381	0
111959	14727	261	380	0
111960	14793	261	380	0
111961	14862	260	381	0
111962	14918	259	381	0
111963	14978	259	382	0
111964	15049	257	384	0
111965	15124	257	386	0
111966	15188	257	388	0
111967	15261	256	391	0
111968	15318	256	396	0
111969	15386	258	399	0
111970	15462	258	400	0
111971	15526	259	403	0
111972	15597	259	404	0
111973	15655	259	404	0
111974	15717	260	405	0
111975	15795	261	406	0
111976	15861	263	407	0
111977	15929	263	407	0
111978	15988	263	407	0
111979	16053	263	408	0
111980	16115	263	408	0
111981	16176	263	408	0
111982	16236	263	408	0
111983	16299	263	408	0
111984	16381	263	408	0
111985	16438	263	408	0
111986	16498	263	408	0
111987	16560	263	408	0
111988	16620	263	408	0
111989	16689	263	408	0
111990	16760	263	408	0
111991	16829	263	408	0
111992	16890	263	408	0
111993	16967	263	408	0
111994	17023	263	407	0
111995	17084	263	407	0
111996	17163	263	407	0
111997	17221	263	406	0
111998	17288	263	405	0
111999	17349	262	405	0
112000	17409	262	404	0
112001	17493	262	403	0
112002	17559	262	403	0
112003	17620	261	402	0
112004	17683	261	401	0
112005	17745	260	401	0
112006	17804	259	401	0
112007	17864	259	399	0
112008	17931	258	398	0
112009	18010	258	396	0
112010	18078	257	394	0
112011	18175	256	391	0
112012	18228	254	387	0
112013	18295	253	385	0
112014	18360	253	379	0
112015	18423	252	377	0
112016	18503	251	371	0
112017	18573	251	366	0
112018	18626	251	362	0
112019	18692	251	359	0
112020	18761	252	352	0
112021	18822	253	348	0
112022	18888	253	345	0
112023	18953	255	341	0
112024	19011	256	337	0
112025	19093	256	334	0
112026	19161	258	327	0
112027	19219	258	325	0
112028	19281	258	320	0
112029	19347	259	315	0
112030	19407	259	310	0
112031	19466	260	305	0
112032	19535	261	302	0
112033	19634	261	300	0
112034	19710	261	292	0
112035	19774	261	289	0
112036	19847	259	285	0
112037	19919	259	281	0
112038	19989	259	278	0
112039	20057	259	277	0
112040	20127	259	277	0
112041	20185	259	277	0
112042	20247	259	277	0
112043	20327	259	277	0
112044	20387	259	277	0
112045	20450	259	277	0
112046	20536	259	277	0
112047	20594	259	277	0
112048	20653	259	277	0
112049	20731	259	277	0
112050	20790	259	277	0
