frame	time	x	y	burst
1536	36	317	49	0
1537	187	317	49	0
1538	253	317	49	0
1539	311	317	49	0
1540	376	316	50	0
1541	434	315	52	0
1542	501	312	53	0
1543	565	308	54	0
1544	633	306	54	0
1545	703	300	55	0
1546	800	298	55	0
1547	870	288	56	0
1548	940	287	55	0
1549	1033	281	56	0
1550	1114	271	56	0
1551	1180	269	56	0
1552	1266	260	57	0
1553	1332	255	56	0
1554	1399	248	56	0
1555	1456	244	55	0
1556	1516	240	55	0
1557	1608	235	55	0
1558	1675	228	55	0
1559	1745	224	56	0
1560	1801	224	57	0
1561	1881	221	59	0
1562	1948	216	61	0
1563	2014	212	63	0
1564	2070	207	65	0
1565	2131	203	67	0
1566	2205	201	68	0
1567	2272	195	71	0
1568	2349	194	71	0
1569	2412	187	74	0
1570	2492	182	76	0
1571	2554	178	78	0
1572	2628	170	82	0
1573	2690	166	85	0
1574	2767	166	85	0
1575	2828	161	88	0
1576	2887	156	91	0
1577	2974	155	92	0
1578	3033	153	94	0
1579	3113	148	98	0
1580	3174	147	98	0
1581	3256	147	99	0
1582	3376	147	99	0
1583	3454	147	99	0
1584	3584	147	99	0
1585	3683	147	99	0
1586	3751	147	99	0
1587	3816	147	99	0
1588	3879	147	99	0
1589	3966	147	99	0
1590	4030	147	99	0
1591	4096	147	99	0
1592	4164	145	100	0
1593	4337	145	100	0
1594	4463	145	100	0
1595	4636	145	100	0
1596	4795	144	100	0
1597	4911	142	100	0
1598	5055	142	100	0
1599	5134	142	100	0
1600	5207	142	100	0
1601	5303	142	100	0
1602	5372	142	100	0
1603	5441	142	101	0
1604	5505	142	101	0
1605	5571	142	101	0
1606	5631	143	101	0
1607	5699	144	101	0
1608	5765	143	104	0
1609	5834	143	106	0
1610	5908	143	109	0
1611	5976	144	111	0
1612	6068	144	115	0
1613	6132	142	122	0
1614	6198	142	124	0
1615	6275	143	130	0
1616	6332	143	133	0
1617	6397	144	137	0
1618	6464	144	139	0
1619	6529	145	143	0
1620	6615	145	147	0
1621	6681	146	153	0
1622	6751	147	154	0
1623	6829	148	154	0
1624	6911	150	155	0
1625	6971	151	157	0
1626	7069	152	159	0
1627	7131	155	164	0
1628	7232	157	167	0
1629	7415	159	172	0
1630	7509	162	181	0
1631	7583	164	187	0
1632	7642	165	191	0
1633	7712	166	195	0
1634	7831	168	199	0
1635	7900	169	205	0
1636	7963	171	211	0
1637	8033	171	213	0
1638	8094	172	217	0
1639	8195	173	223	0
1640	8282	174	228	0
1641	8345	174	234	0
1642	8413	174	238	0
1643	8509	174	240	0
1644	8572	175	247	0
1645	8647	176	251	0
1646	8703	176	255	0
1647	8771	177	257	0
1648	8852	178	261	0
1649	8935	181	268	0
1650	9067	182	273	0
1651	9150	183	279	0
1652	9267	184	285	0
1653	9327	184	293	0
1654	9393	183	297	0
